encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
SVT-AV1,bowing,352x288,29.97,300,32,131788.8,26.63,0.065,"{'threads': '4', 'preset': 'fast', 'frames': 30, 'qp': 32}"
