encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
SVT-AV1,bowing,352x288,29.97,300,37,109189.12,26.37,0.064,"{'threads': '4', 'preset': 'fast', 'frames': 30, 'qp': 37}"
