encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
VVENC,bowing,352x288,29.97,30,22,196.1958,48.7498,0.604,"{'threads': '8', 'preset': 'faster', 'frames': 30, '--threads': '4', 'qp': 22}"
