encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
VVENC,bowing,352x288,29.97,300,27,86.1858,47.1373,0.400,"{'threads': '8', 'preset': 'faster', 'frames': 30, 'qp': 27}"
