encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
VVENC,bowing,352x288,29.97,300,32,52.6114,45.9333,4.058,"{'threads': '8', 'preset': 'slow', 'frames': 30, 'qp': 32}"
