encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
VVENC,bowing,352x288,29.97,30,37,40.0879,44.0861,4.450,"{'threads': '8', 'preset': 'slow', 'frames': 30, '--threads': '4', 'qp': 37}"
