Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.996990,0.991303,0.993401,0.998598,0.999406,0.000000,0.000000,0.834457,0.992058,0.996874,0.998539,96.454571,
1,0.993767,0.987755,0.986800,0.995084,0.998188,0.141548,0.152803,0.806248,0.988940,0.995677,0.998084,95.848906,
2,0.993019,0.986294,0.985833,0.994162,0.997903,0.137283,0.141548,0.805451,0.988367,0.995250,0.997262,95.593135,
3,0.992333,0.984550,0.984182,0.993632,0.997927,0.137283,0.137283,0.802796,0.987488,0.994972,0.997512,95.448473,
4,0.991547,0.983825,0.983437,0.992474,0.997377,0.173201,0.173201,0.800568,0.987256,0.994941,0.997248,95.302990,
5,0.991016,0.982102,0.983273,0.992171,0.996846,0.150192,0.206343,0.798997,0.986419,0.994566,0.997470,95.154580,
6,0.990640,0.981036,0.981062,0.992432,0.997150,0.150192,0.150192,0.795150,0.986498,0.994515,0.997057,95.039733,
7,0.990743,0.980511,0.982608,0.990392,0.998339,0.198175,0.198175,0.794398,0.986439,0.994424,0.996943,95.113062,
8,0.992550,0.983345,0.986148,0.993372,0.998080,0.200092,0.205264,0.797550,0.987322,0.994728,0.997173,95.543155,
9,0.989503,0.978152,0.981706,0.989389,0.997087,0.200092,0.200092,0.791108,0.985030,0.993767,0.996832,94.803079,
10,0.990546,0.977016,0.982304,0.990712,0.998827,0.208502,0.208502,0.790326,0.984926,0.993660,0.996761,95.030335,
11,0.988027,0.974641,0.979013,0.988601,0.996332,0.223990,0.223990,0.786471,0.984147,0.993452,0.996466,94.469030,
12,0.988268,0.975701,0.976834,0.989126,0.997341,0.215536,0.228705,0.781964,0.984001,0.993394,0.996485,94.511159,
13,0.985271,0.971186,0.972392,0.986178,0.995496,0.215536,0.215536,0.779776,0.982498,0.992274,0.995724,93.743612,
14,0.985993,0.972707,0.975422,0.986121,0.995395,0.287538,0.287538,0.775523,0.982264,0.992358,0.995956,94.019729,
15,0.981906,0.961155,0.967098,0.983833,0.994517,0.424631,0.424631,0.769099,0.981999,0.992282,0.996076,93.322827,
16,0.989710,0.977914,0.984248,0.990334,0.995745,0.533203,0.533203,0.788098,0.986387,0.994183,0.996813,95.315604,
17,0.980453,0.960842,0.966744,0.982897,0.991854,0.535552,0.535552,0.767945,0.982610,0.992300,0.995557,93.115946,
18,0.983252,0.965978,0.976208,0.984320,0.991632,0.514791,0.548226,0.762819,0.981219,0.991658,0.995414,93.653277,
19,0.980228,0.961219,0.965944,0.982390,0.992156,0.429396,0.514791,0.758023,0.979480,0.991025,0.995317,92.844401,
20,0.985723,0.970452,0.975789,0.987653,0.994381,0.338466,0.429396,0.762830,0.980466,0.991807,0.995808,93.992192,
21,0.982149,0.961259,0.967780,0.985387,0.993936,0.263109,0.338466,0.760968,0.980144,0.991635,0.996042,93.128388,
22,0.983640,0.966580,0.969615,0.986995,0.993855,0.263109,0.263109,0.762416,0.980810,0.992090,0.995728,93.448814,
23,0.984496,0.967497,0.968627,0.989132,0.994691,0.265251,0.265251,0.765919,0.982068,0.992622,0.996018,93.687512,
24,0.991073,0.980443,0.985556,0.993493,0.995546,0.346116,0.346116,0.783507,0.986432,0.994594,0.997231,95.418130,
25,0.985454,0.968782,0.973935,0.987959,0.994924,0.440566,0.440566,0.765463,0.982223,0.992842,0.996496,94.175975,
26,0.986113,0.969766,0.975790,0.989337,0.994281,0.503512,0.503512,0.760685,0.981095,0.991992,0.995708,94.298768,
27,0.983502,0.964631,0.969429,0.986909,0.994269,0.565596,0.565596,0.751420,0.977494,0.990284,0.995596,93.718895,
28,0.986040,0.970499,0.978514,0.985829,0.995051,0.531563,0.571974,0.752190,0.978935,0.990884,0.995880,94.280354,
29,0.980175,0.959844,0.966451,0.983068,0.991568,0.531563,0.531563,0.731915,0.969585,0.985780,0.992260,92.468283,
