Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.980404,0.966686,0.966566,0.982110,0.990420,0.000000,0.000000,0.645942,0.947828,0.975156,0.985387,90.839259,
1,0.977901,0.964946,0.960680,0.978788,0.989970,0.141548,0.152803,0.640006,0.945350,0.973961,0.984941,90.395668,
2,0.977216,0.963847,0.960255,0.978541,0.988962,0.137283,0.141548,0.638742,0.943320,0.973037,0.984274,90.145452,
3,0.976185,0.963172,0.958663,0.978114,0.987664,0.137283,0.137283,0.636970,0.941692,0.972100,0.983884,89.850008,
4,0.975420,0.962280,0.955159,0.978897,0.987186,0.173201,0.173201,0.633791,0.940093,0.971409,0.983489,89.670427,
5,0.973444,0.958550,0.951921,0.976422,0.986693,0.150192,0.206343,0.634840,0.939379,0.971090,0.983605,89.207903,
6,0.970788,0.958105,0.944079,0.972973,0.986533,0.150192,0.150192,0.632483,0.937589,0.970075,0.982791,88.527632,
7,0.967623,0.952739,0.938980,0.970521,0.984622,0.198175,0.198175,0.629210,0.935863,0.969383,0.982617,87.866532,
8,0.973153,0.959873,0.951534,0.975813,0.986264,0.200092,0.205264,0.628063,0.935358,0.969006,0.982396,89.022915,
9,0.970279,0.957129,0.945943,0.972425,0.985030,0.200092,0.200092,0.626305,0.933578,0.967523,0.981392,88.260469,
10,0.967513,0.953938,0.942363,0.969733,0.982735,0.208502,0.208502,0.622553,0.929541,0.964556,0.979021,87.358764,
11,0.965262,0.952696,0.939257,0.968086,0.980135,0.223990,0.223990,0.620595,0.926649,0.962478,0.977422,86.677374,
12,0.962331,0.952156,0.935538,0.963245,0.978321,0.215536,0.228705,0.614168,0.923145,0.960306,0.975971,85.836306,
13,0.961861,0.947207,0.932658,0.963436,0.979961,0.215536,0.215536,0.617216,0.922773,0.960064,0.975043,85.645710,
14,0.959323,0.941106,0.919855,0.964513,0.981071,0.287538,0.287538,0.614342,0.922212,0.960274,0.975758,85.263492,
15,0.961136,0.939306,0.926710,0.968424,0.979994,0.424631,0.424631,0.615063,0.924915,0.961990,0.977177,86.012944,
16,0.964292,0.948632,0.937836,0.968445,0.979512,0.533203,0.533203,0.611801,0.922992,0.960610,0.976256,86.694574,
17,0.957245,0.929370,0.926095,0.961203,0.979019,0.535552,0.535552,0.607139,0.918800,0.958348,0.974688,84.970909,
18,0.956373,0.925690,0.925165,0.960126,0.979447,0.514791,0.548226,0.597284,0.912408,0.954412,0.972582,84.433942,
19,0.951154,0.918323,0.916093,0.955546,0.976630,0.429396,0.514791,0.591732,0.907226,0.951039,0.970038,82.877509,
20,0.953297,0.931547,0.921044,0.956745,0.974425,0.338466,0.429396,0.588689,0.902745,0.948495,0.968457,82.990522,
21,0.950692,0.921711,0.917154,0.956292,0.973169,0.263109,0.338466,0.586220,0.901057,0.947885,0.967934,82.280297,
22,0.951347,0.924309,0.919664,0.956821,0.972225,0.263109,0.263109,0.584722,0.898988,0.946440,0.965794,82.192537,
23,0.951025,0.922782,0.916800,0.958380,0.972239,0.265251,0.265251,0.583741,0.899647,0.946718,0.965680,82.132213,
24,0.956780,0.931753,0.930249,0.960420,0.975808,0.346116,0.346116,0.585180,0.903736,0.949339,0.968264,83.770071,
25,0.952836,0.928529,0.922411,0.957501,0.972830,0.440566,0.440566,0.586768,0.903409,0.949305,0.968710,83.077860,
26,0.952669,0.924799,0.922835,0.956793,0.973895,0.503512,0.503512,0.584230,0.899958,0.946963,0.968272,82.989212,
27,0.949306,0.923412,0.908051,0.954929,0.974548,0.565596,0.565596,0.581120,0.894101,0.943089,0.966837,82.078379,
28,0.947370,0.920457,0.913491,0.950881,0.970652,0.531563,0.571974,0.575606,0.887754,0.937744,0.963699,81.166573,
29,0.941238,0.915043,0.910202,0.942755,0.964391,0.531563,0.531563,0.570788,0.878886,0.928547,0.954645,78.796360,
