Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.996132,0.990871,0.993355,0.997765,0.997987,0.000000,0.000000,0.832439,0.991369,0.996701,0.997956,96.210407,
1,0.992749,0.986845,0.986088,0.994598,0.996591,0.141548,0.152803,0.804935,0.988273,0.995462,0.997751,95.588632,
2,0.991761,0.985833,0.985122,0.993296,0.995828,0.137283,0.141548,0.803039,0.987511,0.994929,0.997167,95.294380,
3,0.991366,0.983804,0.983749,0.993888,0.995723,0.137283,0.137283,0.801845,0.987179,0.994894,0.997194,95.208279,
4,0.990806,0.984044,0.984381,0.992139,0.995191,0.173201,0.173201,0.799346,0.986822,0.994746,0.996856,95.100322,
5,0.990481,0.982566,0.983356,0.992335,0.995181,0.150192,0.206343,0.795536,0.985619,0.994516,0.997216,95.013681,
6,0.990620,0.982459,0.981850,0.992450,0.996242,0.150192,0.150192,0.791994,0.985704,0.994230,0.996726,94.994017,
7,0.990104,0.981174,0.982322,0.990766,0.996367,0.198175,0.198175,0.791793,0.985744,0.994272,0.996530,94.932357,
8,0.992503,0.983559,0.985766,0.994330,0.997381,0.200092,0.205264,0.794975,0.986767,0.994744,0.997077,95.524735,
9,0.989313,0.979649,0.981474,0.989516,0.996148,0.200092,0.200092,0.788147,0.984610,0.993717,0.996541,94.735791,
10,0.989838,0.978776,0.982861,0.990609,0.996261,0.208502,0.208502,0.786466,0.984761,0.993839,0.996750,94.884914,
11,0.988969,0.976917,0.980574,0.990056,0.996169,0.223990,0.223990,0.783224,0.983823,0.993656,0.996826,94.712192,
12,0.989128,0.976863,0.979890,0.991442,0.995939,0.215536,0.228705,0.774792,0.982261,0.992825,0.996455,94.666577,
13,0.986799,0.975266,0.977291,0.989124,0.993495,0.215536,0.215536,0.778011,0.981710,0.992358,0.995976,94.097065,
14,0.986604,0.973488,0.977019,0.987025,0.995243,0.287538,0.287538,0.772629,0.981510,0.992465,0.996093,94.166669,
15,0.984504,0.967591,0.974232,0.986020,0.993918,0.424631,0.424631,0.769106,0.981231,0.991908,0.995826,93.846381,
16,0.989730,0.978223,0.983677,0.989738,0.996430,0.533203,0.533203,0.784368,0.984688,0.993498,0.996379,95.248339,
17,0.980836,0.959350,0.966868,0.981820,0.994063,0.535552,0.535552,0.762736,0.980783,0.991792,0.995143,93.138514,
18,0.983286,0.966408,0.976486,0.982088,0.993110,0.514791,0.548226,0.758925,0.979395,0.991316,0.995561,93.651649,
19,0.979267,0.959888,0.961341,0.980937,0.993566,0.429396,0.514791,0.753086,0.978253,0.990586,0.994664,92.562617,
20,0.984722,0.970816,0.975064,0.985292,0.993812,0.338466,0.429396,0.758218,0.978546,0.990793,0.994964,93.656908,
21,0.982303,0.962257,0.967893,0.985501,0.993862,0.263109,0.338466,0.759534,0.979074,0.991030,0.994978,93.045922,
22,0.983403,0.968462,0.969121,0.984991,0.994382,0.263109,0.263109,0.759799,0.979438,0.991308,0.995333,93.326845,
23,0.984884,0.968800,0.970946,0.987548,0.995282,0.265251,0.265251,0.764199,0.981330,0.992369,0.996051,93.761013,
24,0.991489,0.980813,0.984416,0.993159,0.997346,0.346116,0.346116,0.781538,0.986055,0.994778,0.997355,95.526091,
25,0.985766,0.970912,0.971508,0.988312,0.996003,0.440566,0.440566,0.762413,0.981559,0.993011,0.996599,94.258510,
26,0.986139,0.970956,0.973720,0.988491,0.995665,0.503512,0.503512,0.759756,0.980799,0.992138,0.996045,94.337317,
27,0.982262,0.968307,0.965562,0.985824,0.992639,0.565596,0.565596,0.750224,0.976315,0.989501,0.994476,93.321087,
28,0.986580,0.970244,0.979030,0.987176,0.995254,0.531563,0.571974,0.751255,0.979283,0.991630,0.996164,94.456002,
29,0.981358,0.965506,0.970039,0.982967,0.991044,0.531563,0.531563,0.730785,0.969289,0.986192,0.992732,92.780405,
