Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.990945,0.980618,0.985198,0.992927,0.995639,0.000000,0.000000,0.749254,0.978391,0.990708,0.994995,94.565580,
1,0.988483,0.978667,0.978331,0.990994,0.994825,0.141548,0.152803,0.733931,0.975185,0.989315,0.994236,94.094788,
2,0.986659,0.977222,0.977334,0.988279,0.993121,0.137283,0.141548,0.732498,0.973237,0.988289,0.993443,93.577529,
3,0.985222,0.975136,0.974597,0.987365,0.992162,0.137283,0.137283,0.728594,0.971372,0.987413,0.993206,93.204340,
4,0.985006,0.974288,0.974578,0.987105,0.992087,0.173201,0.173201,0.727478,0.971153,0.987204,0.993100,93.186967,
5,0.983456,0.972482,0.973393,0.985582,0.990387,0.150192,0.206343,0.724532,0.969288,0.986308,0.992863,92.757932,
6,0.983169,0.971275,0.970329,0.984971,0.992025,0.150192,0.150192,0.720077,0.967978,0.985408,0.992119,92.595734,
7,0.980798,0.968673,0.963684,0.980100,0.993761,0.198175,0.198175,0.716465,0.966216,0.984774,0.992072,92.110149,
8,0.984165,0.972929,0.971627,0.986868,0.992037,0.200092,0.205264,0.720726,0.969150,0.986173,0.992857,92.973319,
9,0.981674,0.969403,0.967989,0.982895,0.991506,0.200092,0.200092,0.716923,0.967218,0.985457,0.992851,92.398160,
10,0.980995,0.968928,0.966183,0.983033,0.990716,0.208502,0.208502,0.712857,0.965172,0.984313,0.992037,92.143011,
11,0.979425,0.968772,0.962565,0.982012,0.989307,0.223990,0.223990,0.711487,0.963415,0.983091,0.990537,91.644585,
12,0.979845,0.966604,0.958682,0.983066,0.992287,0.215536,0.228705,0.704653,0.962869,0.983021,0.990449,91.719538,
13,0.976365,0.963282,0.956042,0.980002,0.988010,0.215536,0.215536,0.709651,0.962670,0.982529,0.989876,90.893854,
14,0.976150,0.961883,0.956580,0.976752,0.990031,0.287538,0.287538,0.704321,0.961020,0.981918,0.989843,90.911285,
15,0.973795,0.952501,0.953278,0.975777,0.989406,0.424631,0.424631,0.701556,0.962883,0.982993,0.990581,90.696271,
16,0.980485,0.965472,0.968022,0.979965,0.991926,0.533203,0.533203,0.705997,0.964027,0.983103,0.990278,92.263230,
17,0.973528,0.950266,0.954776,0.975307,0.989159,0.535552,0.535552,0.697166,0.960231,0.981055,0.988750,90.545563,
18,0.973188,0.950448,0.959407,0.974835,0.986348,0.514791,0.548226,0.688697,0.955821,0.978892,0.988200,90.300941,
19,0.967905,0.946046,0.943092,0.969408,0.986692,0.429396,0.514791,0.681470,0.952235,0.976711,0.986571,88.824058,
20,0.970998,0.953610,0.949329,0.972114,0.987000,0.338466,0.429396,0.679679,0.951106,0.976487,0.986665,89.369911,
21,0.967794,0.943422,0.941629,0.970453,0.987191,0.263109,0.338466,0.679381,0.951433,0.977017,0.987380,88.664754,
22,0.968211,0.943931,0.944479,0.970279,0.986702,0.263109,0.263109,0.679968,0.952099,0.977465,0.987110,88.753958,
23,0.970881,0.950030,0.947584,0.972175,0.988660,0.265251,0.265251,0.681105,0.954224,0.978465,0.987777,89.433891,
24,0.978279,0.963041,0.965943,0.977045,0.990545,0.346116,0.346116,0.685037,0.958877,0.981812,0.990101,91.477468,
25,0.971635,0.952147,0.950389,0.971292,0.989198,0.440566,0.440566,0.682091,0.956074,0.980557,0.989634,90.066775,
26,0.970263,0.947807,0.948609,0.969181,0.989540,0.503512,0.503512,0.677386,0.952472,0.978256,0.988857,89.682948,
27,0.968668,0.948254,0.943248,0.968441,0.988491,0.565596,0.565596,0.673253,0.947480,0.975074,0.987316,89.146505,
28,0.969566,0.946011,0.950914,0.969839,0.986461,0.531563,0.571974,0.666266,0.946182,0.975051,0.987047,89.279164,
29,0.960337,0.933687,0.932385,0.960621,0.982997,0.531563,0.531563,0.653727,0.932622,0.965246,0.980208,86.309520,
