Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.979659,0.966279,0.966271,0.980090,0.990282,0.000000,0.000000,0.649054,0.946689,0.973474,0.984638,90.537444,
1,0.977865,0.964576,0.962026,0.977388,0.990357,0.141548,0.152803,0.644267,0.944214,0.972502,0.984020,90.241108,
2,0.976752,0.962384,0.959691,0.976956,0.989690,0.137283,0.141548,0.643554,0.942263,0.971668,0.983339,89.900917,
3,0.975047,0.959827,0.958250,0.974606,0.988611,0.137283,0.137283,0.642141,0.940211,0.970409,0.982749,89.429076,
4,0.973229,0.958227,0.953919,0.974450,0.986756,0.173201,0.173201,0.639956,0.937364,0.968664,0.981796,88.928297,
5,0.972630,0.956084,0.953283,0.973519,0.986838,0.150192,0.206343,0.638761,0.936835,0.968582,0.982053,88.787691,
6,0.972234,0.957099,0.950781,0.971690,0.988121,0.150192,0.150192,0.637330,0.937284,0.968867,0.982197,88.729929,
7,0.967567,0.950190,0.940622,0.967907,0.986378,0.198175,0.198175,0.634971,0.935916,0.968258,0.981545,87.711151,
8,0.971352,0.954869,0.951502,0.972444,0.985743,0.200092,0.205264,0.637493,0.936518,0.967714,0.981032,88.459240,
9,0.966237,0.949489,0.942672,0.964462,0.984631,0.200092,0.200092,0.634787,0.933375,0.965773,0.979874,87.182468,
10,0.966328,0.949043,0.944530,0.964549,0.983990,0.208502,0.208502,0.631559,0.929515,0.963206,0.977915,86.943616,
11,0.964614,0.945558,0.940787,0.963751,0.983147,0.223990,0.223990,0.630055,0.927846,0.962413,0.977190,86.503392,
12,0.964316,0.945460,0.937863,0.963491,0.984139,0.215536,0.228705,0.626360,0.925886,0.961620,0.977519,86.423067,
13,0.961538,0.940426,0.933311,0.962005,0.981993,0.215536,0.215536,0.626087,0.923838,0.960272,0.976732,85.704963,
14,0.961371,0.940148,0.937647,0.959164,0.981590,0.287538,0.287538,0.622014,0.922539,0.960072,0.976687,85.752587,
15,0.963673,0.939097,0.937831,0.965796,0.982897,0.424631,0.424631,0.623477,0.926393,0.962452,0.978457,86.665272,
16,0.968145,0.950931,0.945195,0.968907,0.984621,0.533203,0.533203,0.622897,0.924937,0.961741,0.977819,87.677490,
17,0.955928,0.930872,0.919108,0.956514,0.982210,0.535552,0.535552,0.613491,0.918683,0.958023,0.975381,84.718353,
18,0.953074,0.926051,0.919082,0.953593,0.978818,0.514791,0.548226,0.603924,0.911098,0.952851,0.972339,83.630330,
19,0.948588,0.918751,0.910814,0.952061,0.975182,0.429396,0.514791,0.597481,0.904825,0.948859,0.969252,82.163495,
20,0.952782,0.931934,0.924061,0.953570,0.973793,0.338466,0.429396,0.596912,0.900470,0.945525,0.966671,82.596707,
21,0.949114,0.921492,0.919165,0.950537,0.972443,0.263109,0.338466,0.593971,0.899090,0.944917,0.965753,81.631324,
22,0.949600,0.923615,0.923044,0.949524,0.971699,0.263109,0.263109,0.593695,0.898090,0.944719,0.965461,81.702936,
23,0.950980,0.925721,0.920997,0.954155,0.972205,0.265251,0.265251,0.595493,0.900910,0.946530,0.966247,82.134948,
24,0.958515,0.937483,0.937663,0.959767,0.975147,0.346116,0.346116,0.596964,0.905754,0.950017,0.969530,84.245782,
25,0.953720,0.931969,0.923526,0.957818,0.973187,0.440566,0.440566,0.598015,0.904713,0.949060,0.969396,83.287715,
26,0.951314,0.932117,0.919755,0.953650,0.971939,0.503512,0.503512,0.594061,0.901400,0.946630,0.968527,82.687994,
27,0.948765,0.929378,0.913055,0.947708,0.974130,0.565596,0.565596,0.590902,0.898845,0.945821,0.968583,82.197594,
28,0.948633,0.926812,0.915540,0.948745,0.972431,0.531563,0.571974,0.586836,0.896647,0.944542,0.967905,82.027536,
29,0.940894,0.920897,0.902778,0.942040,0.965929,0.531563,0.531563,0.578263,0.883759,0.933628,0.959400,79.284091,
