Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.962643,0.944907,0.937541,0.963138,0.980455,0.000000,0.000000,0.531897,0.872282,0.927618,0.953165,82.614239,
1,0.960915,0.941562,0.932494,0.960332,0.981698,0.141548,0.152803,0.532276,0.869960,0.925254,0.951589,82.202323,
2,0.960301,0.939765,0.932513,0.958285,0.982195,0.137283,0.141548,0.532809,0.868655,0.925293,0.951597,82.068405,
3,0.958129,0.937624,0.926695,0.957171,0.981071,0.137283,0.137283,0.532373,0.867004,0.924043,0.950998,81.513486,
4,0.953567,0.933700,0.918627,0.950921,0.979290,0.173201,0.173201,0.530175,0.863236,0.921426,0.950205,80.434053,
5,0.951005,0.934709,0.917720,0.947157,0.975508,0.150192,0.206343,0.528067,0.856456,0.916104,0.945810,79.322729,
6,0.949335,0.932835,0.913261,0.945592,0.975281,0.150192,0.150192,0.525742,0.854502,0.914986,0.944687,78.848524,
7,0.946712,0.925853,0.903593,0.941852,0.978566,0.198175,0.198175,0.525054,0.855623,0.916345,0.946252,78.530970,
8,0.948838,0.927231,0.907992,0.946759,0.977727,0.200092,0.205264,0.524612,0.855734,0.917018,0.947044,79.069398,
9,0.947347,0.925939,0.904686,0.945608,0.976734,0.200092,0.200092,0.526389,0.856919,0.917873,0.947288,78.803097,
10,0.945199,0.922010,0.901804,0.943745,0.975268,0.208502,0.208502,0.525660,0.854194,0.915279,0.945377,78.115066,
11,0.941765,0.918652,0.898322,0.940632,0.971559,0.223990,0.223990,0.521704,0.849418,0.911312,0.942090,77.019393,
12,0.939289,0.918180,0.892873,0.938713,0.969665,0.215536,0.228705,0.519210,0.845586,0.908408,0.939599,76.197266,
13,0.938623,0.915482,0.889550,0.938919,0.970294,0.215536,0.215536,0.519254,0.844476,0.907404,0.938672,75.948898,
14,0.937924,0.912665,0.885548,0.940353,0.970396,0.287538,0.287538,0.518308,0.845390,0.909042,0.940284,76.078550,
15,0.938713,0.910080,0.885258,0.940603,0.973272,0.424631,0.424631,0.518698,0.847049,0.911128,0.942718,76.673899,
16,0.945606,0.922058,0.900844,0.942816,0.977750,0.533203,0.533203,0.515976,0.845233,0.910681,0.942858,78.252756,
17,0.935650,0.901837,0.884661,0.931791,0.975267,0.535552,0.535552,0.513883,0.840023,0.906207,0.939764,75.770013,
18,0.930736,0.895613,0.877930,0.931199,0.968777,0.514791,0.548226,0.505984,0.831774,0.899273,0.934618,74.095938,
19,0.927957,0.892131,0.871133,0.932435,0.965580,0.429396,0.514791,0.501434,0.824110,0.892985,0.928907,72.772853,
20,0.927531,0.901340,0.870823,0.924393,0.967643,0.338466,0.429396,0.497276,0.816275,0.886618,0.925487,72.109557,
21,0.926638,0.890417,0.867817,0.927762,0.967782,0.263109,0.338466,0.494627,0.814096,0.885129,0.923894,71.674442,
22,0.924534,0.889163,0.871141,0.918360,0.967953,0.263109,0.263109,0.492215,0.811434,0.883317,0.923054,71.123519,
23,0.926080,0.889435,0.872030,0.924158,0.967192,0.265251,0.265251,0.492422,0.812518,0.883695,0.922318,71.401028,
24,0.931667,0.898458,0.884673,0.930263,0.967706,0.346116,0.346116,0.492453,0.814530,0.885549,0.925181,72.933101,
25,0.929999,0.895882,0.877155,0.934483,0.964831,0.440566,0.440566,0.494962,0.816960,0.887804,0.926825,72.893707,
26,0.927407,0.895840,0.874152,0.927668,0.964770,0.503512,0.503512,0.495268,0.817052,0.888168,0.927714,72.509987,
27,0.919102,0.894486,0.859424,0.919492,0.957299,0.565596,0.565596,0.493367,0.811824,0.884711,0.926358,70.652058,
28,0.916278,0.899420,0.860112,0.918596,0.948536,0.531563,0.571974,0.485790,0.800881,0.874081,0.916045,68.923820,
29,0.909420,0.886649,0.840276,0.912662,0.949584,0.531563,0.531563,0.484297,0.802034,0.875508,0.917124,67.648959,
