codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
VVENC,akiyo,352x288,29.97,30,22,47.4611,49.9684,50.7719,48.1124,346298.1632,3.474,akiyo_22qp_30fr_29.97fps_fast-preset_8t
