codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
VVENC,bowing,352x288,29.97,30,32,44.0327,47.6855,48.7951,45.0311,52908.3392,3.810,bowing_32qp_30fr_29.97fps_medium-preset_8t
