encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
VVENC,bowing,352x288,29.97,300,37,36.7712,43.3663,11.205,"{'threads': '8', 'preset': 'slower', 'frames': 30, 'qp': 37}"
