encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
VVENC,bowing,352x288,29.97,300,27,77.3866,47.9124,20.176,"{'threads': '8', 'preset': 'slower', 'frames': 30, 'qp': 27}"
