codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
VVENC,akiyo,352x288,29.97,30,27,44.7760,48.1378,49.1970,45.6241,157612.1344,8.616,akiyo_27qp_30fr_29.97fps_medium-preset_8t
