codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
VVENC,akiyo,352x288,29.97,30,32,42.1384,46.5799,47.6031,43.1234,77778.944,5.718,akiyo_32qp_30fr_29.97fps_medium-preset_8t
