encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
SVT-AV1,bowing,352x288,29.97,300,27,141363.2,48.47,0.187,"{'threads': '4', 'preset': 'medium', 'frames': 30, 'qp': 27}"
