Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.952145,0.940661,0.923014,0.960600,0.966605,0.000000,0.000000,0.555025,0.883993,0.937270,0.964731,81.631977,
1,0.951903,0.939721,0.920730,0.962458,0.966058,0.367927,0.369508,0.553250,0.880216,0.934775,0.963209,81.814404,
2,0.951015,0.937910,0.921391,0.957701,0.967862,0.361249,0.367927,0.553502,0.880787,0.934199,0.962281,81.521607,
3,0.952298,0.939410,0.921376,0.959780,0.969149,0.361249,0.361249,0.553056,0.880449,0.934907,0.963785,81.940514,
4,0.950537,0.939618,0.921429,0.958641,0.965029,0.362707,0.372621,0.553551,0.881376,0.935310,0.963874,81.592236,
5,0.951756,0.939791,0.921322,0.962749,0.965056,0.362601,0.362707,0.553258,0.879998,0.934229,0.962275,81.681290,
6,0.951558,0.938074,0.922194,0.957708,0.968857,0.360057,0.362601,0.553534,0.880629,0.934839,0.963593,81.763703,
7,0.952747,0.938208,0.922766,0.960789,0.969284,0.357408,0.360057,0.553186,0.880583,0.934793,0.962741,81.944649,
8,0.951122,0.938388,0.922991,0.958930,0.966024,0.357408,0.357408,0.553232,0.879901,0.934458,0.962276,81.550447,
9,0.950907,0.939275,0.920958,0.960583,0.964874,0.371395,0.385095,0.553167,0.880639,0.934656,0.963077,81.592722,
10,0.951398,0.939486,0.922254,0.958778,0.966909,0.361290,0.371395,0.553408,0.880086,0.934455,0.962464,81.627681,
11,0.950656,0.938097,0.919379,0.959954,0.966109,0.361290,0.361290,0.554311,0.880907,0.935345,0.963205,81.563103,
12,0.950664,0.939622,0.921956,0.958440,0.965242,0.361835,0.363956,0.553713,0.880294,0.933871,0.962020,81.413555,
13,0.949970,0.939623,0.919789,0.957102,0.965680,0.361835,0.361835,0.554632,0.880521,0.934638,0.962585,81.340164,
14,0.950648,0.939630,0.924163,0.955991,0.965917,0.362634,0.362634,0.555044,0.882471,0.935766,0.963174,81.576590,
15,0.952133,0.940271,0.925483,0.959891,0.965878,0.366010,0.370648,0.554908,0.881554,0.935154,0.963811,81.919400,
16,0.952411,0.940539,0.922509,0.962386,0.966225,0.365975,0.366010,0.553499,0.882152,0.936523,0.964523,82.094289,
17,0.950900,0.937913,0.922365,0.958965,0.965973,0.365975,0.365975,0.553888,0.882614,0.936381,0.964761,81.786079,
18,0.953064,0.939617,0.924007,0.962417,0.967540,0.368961,0.370598,0.554945,0.882547,0.936204,0.963870,82.168724,
19,0.951056,0.938633,0.920649,0.960083,0.966140,0.368961,0.368961,0.554011,0.883497,0.937532,0.964693,81.865189,
20,0.950365,0.938908,0.921325,0.957718,0.965645,0.370173,0.371992,0.554296,0.881776,0.936302,0.963698,81.590699,
21,0.949720,0.937591,0.918683,0.957282,0.966253,0.356080,0.370173,0.554661,0.882551,0.936811,0.962599,81.371563,
22,0.950939,0.938931,0.920569,0.960945,0.965022,0.356080,0.356080,0.554742,0.881625,0.935907,0.962358,81.572951,
23,0.951403,0.938782,0.917837,0.963120,0.966205,0.362690,0.363434,0.555014,0.882128,0.936315,0.963673,81.798105,
24,0.949659,0.939924,0.919644,0.956553,0.965176,0.362690,0.362690,0.555338,0.882599,0.937120,0.963479,81.446426,
25,0.950455,0.937592,0.920545,0.960923,0.964247,0.363994,0.363994,0.554548,0.883262,0.937582,0.964248,81.697914,
26,0.950200,0.938249,0.920318,0.957709,0.966039,0.365735,0.365735,0.554928,0.882837,0.936772,0.963624,81.562608,
27,0.951202,0.938246,0.921958,0.960171,0.965852,0.373717,0.374079,0.554737,0.882613,0.937153,0.963617,81.800329,
28,0.952397,0.939709,0.921602,0.962261,0.967159,0.366677,0.373717,0.555402,0.883136,0.937540,0.964276,82.110759,
29,0.950157,0.938488,0.921541,0.957919,0.964946,0.366677,0.366677,0.554805,0.882925,0.936674,0.963605,81.549449,
