Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.987147,0.981410,0.977467,0.991005,0.991869,0.000000,0.000000,0.786411,0.980046,0.989961,0.993985,93.607340,
1,0.984595,0.980035,0.974463,0.987899,0.989542,0.367927,0.369508,0.771357,0.974627,0.987189,0.992817,93.310571,
2,0.984629,0.979218,0.973851,0.986823,0.991214,0.361249,0.367927,0.770966,0.975011,0.986867,0.992146,93.242987,
3,0.985253,0.978681,0.974593,0.988790,0.991138,0.361249,0.361249,0.770159,0.974769,0.986973,0.992635,93.421829,
4,0.985188,0.979305,0.973989,0.987651,0.991983,0.362707,0.372621,0.769968,0.974682,0.987289,0.992925,93.446526,
5,0.985922,0.979598,0.974811,0.990500,0.991107,0.362601,0.362707,0.769219,0.974051,0.986501,0.991754,93.474977,
6,0.985654,0.979165,0.974243,0.989143,0.991978,0.360057,0.362601,0.769340,0.974747,0.986993,0.992303,93.481980,
7,0.985246,0.979649,0.972792,0.988402,0.992086,0.357408,0.360057,0.769244,0.974645,0.987022,0.992267,93.387872,
8,0.984845,0.979302,0.974125,0.988098,0.990573,0.357408,0.357408,0.769697,0.973920,0.986413,0.992313,93.274227,
9,0.985550,0.979504,0.973734,0.990075,0.991069,0.371395,0.385095,0.769309,0.974711,0.986948,0.992721,93.505679,
10,0.984937,0.979392,0.974165,0.987958,0.990890,0.361290,0.371395,0.770588,0.974066,0.986205,0.991400,93.217134,
11,0.984964,0.979441,0.972983,0.988098,0.991522,0.361290,0.361290,0.769676,0.974399,0.986955,0.992951,93.382210,
12,0.984065,0.979681,0.972838,0.986610,0.990202,0.361835,0.363956,0.769823,0.974317,0.986119,0.991780,93.056969,
13,0.985118,0.979827,0.973426,0.989338,0.990525,0.361835,0.361835,0.769652,0.974213,0.986731,0.992475,93.367682,
14,0.985237,0.979410,0.974549,0.990180,0.989672,0.362634,0.362634,0.770850,0.974907,0.986740,0.992081,93.365700,
15,0.985131,0.979504,0.973757,0.988979,0.990784,0.366010,0.370648,0.770125,0.974268,0.986781,0.992671,93.393796,
16,0.985195,0.979055,0.974877,0.988955,0.990527,0.365975,0.366010,0.769478,0.975540,0.987815,0.992947,93.481446,
17,0.985182,0.979229,0.973696,0.989213,0.990898,0.365975,0.365975,0.769532,0.975027,0.987778,0.993176,93.492994,
18,0.985633,0.979347,0.975086,0.989071,0.991422,0.368961,0.370598,0.770337,0.975381,0.987855,0.993333,93.611894,
19,0.984848,0.979423,0.974685,0.989191,0.989317,0.368961,0.368961,0.769431,0.975785,0.988099,0.993104,93.436401,
20,0.985365,0.979436,0.973699,0.988380,0.991991,0.370173,0.371992,0.770350,0.975664,0.987924,0.993435,93.567785,
21,0.984957,0.979334,0.973423,0.988608,0.990862,0.356080,0.370173,0.770192,0.975604,0.987831,0.992500,93.381549,
22,0.984656,0.979746,0.974583,0.989002,0.988858,0.356080,0.356080,0.769870,0.974257,0.986674,0.991779,93.201719,
23,0.985640,0.979869,0.974360,0.990832,0.990205,0.362690,0.363434,0.771146,0.975275,0.987839,0.993252,93.597010,
24,0.985824,0.980017,0.974109,0.990518,0.991048,0.362690,0.362690,0.771175,0.974948,0.987675,0.993103,93.616164,
25,0.983924,0.979181,0.972894,0.988010,0.988826,0.363994,0.363994,0.768915,0.974729,0.987587,0.992943,93.189613,
26,0.984132,0.979129,0.974066,0.988455,0.988387,0.365735,0.365735,0.770725,0.975222,0.987438,0.992972,93.233519,
27,0.984799,0.979397,0.974948,0.987969,0.990031,0.373717,0.374079,0.770410,0.975561,0.988236,0.993298,93.452021,
28,0.984780,0.980072,0.973950,0.988192,0.990118,0.366677,0.373717,0.770482,0.976124,0.989151,0.994787,93.600694,
29,0.985181,0.980055,0.974450,0.988769,0.990474,0.366677,0.366677,0.770464,0.975738,0.988051,0.993174,93.508195,
