Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.992333,0.984097,0.985791,0.993287,0.997517,0.000000,0.000000,0.837806,0.988308,0.995002,0.997282,95.236818,
1,0.993679,0.986946,0.988126,0.993952,0.998392,0.141548,0.152803,0.847608,0.990761,0.996215,0.997948,95.837627,
2,0.993362,0.986271,0.988020,0.993460,0.998212,0.137283,0.141548,0.850203,0.991203,0.996385,0.997674,95.750197,
3,0.993385,0.985578,0.987490,0.994266,0.998167,0.137283,0.137283,0.851208,0.991909,0.996840,0.997885,95.795891,
4,0.992961,0.985401,0.988545,0.993881,0.996894,0.173201,0.173201,0.849662,0.990836,0.996295,0.997869,95.721284,
5,0.993259,0.985673,0.989915,0.993068,0.997462,0.150192,0.206343,0.848612,0.990902,0.996536,0.998119,95.786546,
6,0.992699,0.986498,0.985691,0.992223,0.998503,0.150192,0.150192,0.842936,0.990191,0.995922,0.997609,95.594040,
7,0.991465,0.981993,0.982554,0.992887,0.997911,0.198175,0.198175,0.837719,0.989256,0.995552,0.997058,95.326276,
8,0.992474,0.982971,0.985418,0.994778,0.997338,0.200092,0.205264,0.837317,0.988546,0.995063,0.996852,95.506619,
9,0.988557,0.978992,0.981237,0.987305,0.996170,0.200092,0.200092,0.824574,0.985432,0.993543,0.995999,94.507391,
10,0.988469,0.977887,0.979359,0.989063,0.995934,0.208502,0.208502,0.820104,0.983167,0.992501,0.995631,94.414799,
11,0.986584,0.977050,0.977370,0.987132,0.993791,0.223990,0.223990,0.817963,0.981598,0.991687,0.994932,93.927291,
12,0.986082,0.975579,0.974533,0.986026,0.995230,0.215536,0.228705,0.809661,0.980984,0.991683,0.995490,93.852012,
13,0.985556,0.972044,0.974424,0.986528,0.994677,0.215536,0.215536,0.810373,0.980343,0.990602,0.994278,93.589429,
14,0.985561,0.970133,0.973586,0.987279,0.995178,0.287538,0.287538,0.800973,0.979918,0.990815,0.995005,93.756454,
15,0.985674,0.966204,0.970589,0.989796,0.996397,0.424631,0.424631,0.799368,0.982665,0.992171,0.995544,94.079969,
16,0.987425,0.974216,0.974771,0.988118,0.997485,0.533203,0.533203,0.801560,0.983444,0.992570,0.995667,94.635189,
17,0.981100,0.959960,0.960977,0.984685,0.995396,0.535552,0.535552,0.784472,0.980502,0.990914,0.994507,93.092036,
18,0.982845,0.960208,0.967165,0.986891,0.995147,0.514791,0.548226,0.774580,0.978147,0.990165,0.994771,93.426350,
19,0.978928,0.954748,0.959862,0.984675,0.992316,0.429396,0.514791,0.763831,0.975159,0.988369,0.993116,92.246101,
20,0.982497,0.963609,0.968211,0.985798,0.993549,0.338466,0.429396,0.764384,0.973371,0.987499,0.993020,92.845937,
21,0.979882,0.954595,0.964913,0.984160,0.992639,0.263109,0.338466,0.761328,0.971879,0.986891,0.992313,92.092496,
22,0.980941,0.958128,0.969055,0.982740,0.993128,0.263109,0.263109,0.758723,0.970664,0.986264,0.991692,92.241624,
23,0.981675,0.960193,0.966492,0.984821,0.994118,0.265251,0.265251,0.762778,0.973895,0.987899,0.992406,92.543247,
24,0.985262,0.967028,0.972714,0.988047,0.995555,0.346116,0.346116,0.767372,0.977618,0.990367,0.994645,93.729355,
25,0.981894,0.963880,0.966762,0.985011,0.993182,0.440566,0.440566,0.764633,0.976071,0.989704,0.994517,93.078529,
26,0.981049,0.961911,0.967616,0.982958,0.992736,0.503512,0.503512,0.760696,0.973211,0.987769,0.993336,92.788215,
27,0.980360,0.959509,0.964508,0.983727,0.992713,0.565596,0.565596,0.756977,0.969487,0.985723,0.992721,92.567771,
28,0.981237,0.961388,0.967058,0.984428,0.992460,0.531563,0.571974,0.751922,0.970611,0.986756,0.993087,92.796401,
29,0.973347,0.954497,0.955055,0.975834,0.986896,0.531563,0.531563,0.729716,0.956386,0.977872,0.986976,90.174253,
