Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.996118,0.988291,0.992678,0.997891,0.999019,0.000000,0.000000,0.889769,0.993531,0.997329,0.998714,96.296318,
1,0.996599,0.989368,0.992551,0.998746,0.999337,0.141548,0.152803,0.896026,0.994620,0.997766,0.998746,96.622210,
2,0.996060,0.988900,0.992167,0.998325,0.998611,0.137283,0.141548,0.897066,0.994558,0.997634,0.998345,96.460740,
3,0.996151,0.988775,0.992257,0.999547,0.997943,0.137283,0.137283,0.898961,0.994673,0.997639,0.998602,96.501945,
4,0.996461,0.988630,0.993416,0.998997,0.998612,0.173201,0.173201,0.898240,0.994767,0.997858,0.998594,96.628102,
5,0.995905,0.988205,0.993104,0.998221,0.998050,0.150192,0.206343,0.897977,0.994265,0.997745,0.999051,96.504301,
6,0.996262,0.988236,0.990893,0.998352,0.999955,0.150192,0.150192,0.896499,0.994747,0.997816,0.998811,96.568470,
7,0.995329,0.987542,0.989924,0.996265,0.999833,0.198175,0.198175,0.894628,0.994635,0.997811,0.998669,96.418417,
8,0.995853,0.988120,0.990493,0.997618,0.999702,0.200092,0.205264,0.893479,0.994611,0.997900,0.998986,96.564559,
9,0.994009,0.984196,0.989325,0.994160,0.999355,0.200092,0.200092,0.886437,0.993239,0.997268,0.998691,96.103639,
10,0.995045,0.983670,0.989542,0.996521,1.000314,0.208502,0.208502,0.887832,0.993424,0.997234,0.998717,96.342128,
11,0.993861,0.983741,0.989802,0.994497,0.998618,0.223990,0.223990,0.886812,0.992830,0.996843,0.998281,96.049904,
12,0.994059,0.984885,0.989343,0.995243,0.998451,0.215536,0.228705,0.881795,0.992807,0.997210,0.998613,96.124399,
13,0.993317,0.982460,0.987146,0.995800,0.998011,0.215536,0.215536,0.879859,0.991626,0.996265,0.997884,95.856294,
14,0.994145,0.984884,0.987574,0.995900,0.999078,0.287538,0.287538,0.876308,0.992412,0.996939,0.998236,96.196785,
15,0.991934,0.977187,0.983147,0.996261,0.997843,0.424631,0.424631,0.866906,0.992092,0.996829,0.998200,95.891656,
16,0.993330,0.983759,0.987613,0.995902,0.997331,0.533203,0.533203,0.865460,0.992774,0.997352,0.998675,96.407207,
17,0.992786,0.979928,0.984577,0.995963,0.998686,0.535552,0.535552,0.856422,0.991921,0.996875,0.998270,96.234335,
18,0.993994,0.981008,0.988404,0.997462,0.998445,0.514791,0.548226,0.855446,0.991553,0.997010,0.998783,96.514839,
19,0.991623,0.976021,0.982563,0.995477,0.998479,0.429396,0.514791,0.846001,0.990711,0.996594,0.998864,95.868378,
20,0.990852,0.977960,0.985238,0.993223,0.996177,0.338466,0.429396,0.842991,0.988077,0.995426,0.998039,95.447299,
21,0.992138,0.976176,0.983824,0.996040,0.998709,0.263109,0.338466,0.851755,0.989757,0.996107,0.998296,95.683429,
22,0.993020,0.980958,0.986827,0.995505,0.998263,0.263109,0.263109,0.854150,0.989835,0.996044,0.998080,95.855251,
23,0.991785,0.977183,0.984176,0.995575,0.997612,0.265251,0.265251,0.851818,0.989641,0.995472,0.997598,95.524665,
24,0.992976,0.982244,0.988184,0.996082,0.996589,0.346116,0.346116,0.854599,0.990649,0.996165,0.998258,95.981468,
25,0.991534,0.980072,0.984680,0.993701,0.997157,0.440566,0.440566,0.853505,0.990525,0.996393,0.998499,95.823561,
26,0.992768,0.980979,0.987535,0.994208,0.998213,0.503512,0.503512,0.852472,0.989843,0.995638,0.997880,96.090543,
27,0.991237,0.979777,0.982373,0.993773,0.997583,0.565596,0.565596,0.848888,0.988409,0.995114,0.997928,95.814235,
28,0.991011,0.979511,0.983976,0.991491,0.997946,0.531563,0.571974,0.836983,0.985553,0.993669,0.997308,95.593019,
29,0.989500,0.979637,0.982424,0.991069,0.995115,0.531563,0.531563,0.831513,0.983959,0.992666,0.996131,95.118755,
