Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.995696,0.986612,0.990202,0.998621,0.999174,0.000000,0.000000,0.856669,0.992406,0.997062,0.998345,96.161431,
1,0.995505,0.987691,0.989876,0.997673,0.999202,0.141548,0.152803,0.860140,0.992393,0.996693,0.998027,96.268846,
2,0.994973,0.986479,0.990227,0.997632,0.998084,0.137283,0.141548,0.859960,0.992366,0.996723,0.997817,96.131706,
3,0.994818,0.986004,0.988744,0.998259,0.998123,0.137283,0.137283,0.861491,0.992179,0.996536,0.997894,96.094451,
4,0.994126,0.985581,0.989423,0.996183,0.997684,0.173201,0.173201,0.859179,0.991747,0.996623,0.998096,96.010716,
5,0.994234,0.985061,0.989665,0.996176,0.997996,0.150192,0.206343,0.858557,0.991201,0.996334,0.998165,95.992890,
6,0.994828,0.986469,0.987263,0.996589,0.999962,0.150192,0.150192,0.858185,0.992092,0.996685,0.998210,96.146065,
7,0.993853,0.984474,0.986509,0.996459,0.998616,0.198175,0.198175,0.856636,0.992124,0.996623,0.998069,95.985201,
8,0.994915,0.984832,0.987997,0.997819,0.999453,0.200092,0.205264,0.857301,0.992572,0.997091,0.998415,96.269794,
9,0.993250,0.983717,0.986241,0.994567,0.998808,0.200092,0.200092,0.849915,0.991051,0.996413,0.997964,95.834400,
10,0.994191,0.983369,0.987268,0.996343,0.999497,0.208502,0.208502,0.852747,0.991329,0.996515,0.998026,96.060989,
11,0.992665,0.980795,0.985841,0.995056,0.998070,0.223990,0.223990,0.850088,0.990089,0.995791,0.997607,95.678022,
12,0.993404,0.981394,0.985291,0.996224,0.999199,0.215536,0.228705,0.848136,0.990422,0.996100,0.997770,95.856479,
13,0.992205,0.979155,0.983260,0.995349,0.998495,0.215536,0.215536,0.844623,0.988555,0.994720,0.996681,95.438093,
14,0.992054,0.980172,0.985166,0.993389,0.998280,0.287538,0.287538,0.838139,0.988451,0.995046,0.996955,95.539642,
15,0.990326,0.974214,0.980147,0.994452,0.997515,0.424631,0.424631,0.830951,0.988334,0.994993,0.997228,95.368287,
16,0.991584,0.979030,0.982650,0.995410,0.997221,0.533203,0.533203,0.829916,0.988908,0.995671,0.997607,95.851373,
17,0.989773,0.971124,0.978059,0.994785,0.997929,0.535552,0.535552,0.820616,0.988146,0.995125,0.997137,95.396770,
18,0.991528,0.977985,0.984248,0.995266,0.996823,0.514791,0.548226,0.822751,0.988228,0.995099,0.997247,95.758534,
19,0.991156,0.974071,0.978802,0.996704,0.998923,0.429396,0.514791,0.817347,0.987498,0.994558,0.996640,95.488551,
20,0.991378,0.975598,0.983618,0.994647,0.998080,0.338466,0.429396,0.820455,0.986859,0.994077,0.996177,95.352780,
21,0.989924,0.971551,0.980379,0.994582,0.997350,0.263109,0.338466,0.818301,0.985315,0.993127,0.995585,94.839091,
22,0.989679,0.977008,0.982901,0.992453,0.995202,0.263109,0.263109,0.819442,0.985242,0.993145,0.995488,94.778105,
23,0.989611,0.975367,0.980312,0.993269,0.996281,0.265251,0.265251,0.817046,0.984628,0.992578,0.995010,94.700523,
24,0.991721,0.979633,0.983708,0.994819,0.997433,0.346116,0.346116,0.821959,0.987943,0.994685,0.996389,95.486560,
25,0.988143,0.974552,0.977298,0.990600,0.996287,0.440566,0.440566,0.815099,0.985346,0.993685,0.996157,94.760874,
26,0.989952,0.974596,0.981710,0.991735,0.997843,0.503512,0.503512,0.816123,0.985575,0.993533,0.996060,95.224576,
27,0.987827,0.975184,0.976844,0.990276,0.995708,0.565596,0.565596,0.813784,0.984506,0.993372,0.996342,94.856185,
28,0.989091,0.975470,0.982521,0.990262,0.995954,0.531563,0.571974,0.809827,0.983073,0.992319,0.995810,94.990652,
29,0.985413,0.968694,0.974593,0.989145,0.993525,0.531563,0.531563,0.787178,0.974264,0.987628,0.992628,93.698290,
