encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
VVENC,bowing,352x288,29.97,300,32,54.7692,45.6133,0.537,"{'threads': '8', 'preset': 'fast', 'frames': 30, 'qp': 32}"
