encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
VVENC,bowing,352x288,29.97,30,32,59.6364,46.2856,0.681,"{'threads': '8', 'preset': 'fast', 'frames': 30, '--threads': '4', 'qp': 32}"
