encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
VVENC,bowing,352x288,29.97,300,37,38.3696,42.7822,0.476,"{'threads': '8', 'preset': 'fast', 'frames': 30, 'qp': 37}"
