encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
SVT-AV1,bowing,352x288,29.97,300,32,113285.12,48.21,1.502,"{'threads': '4', 'preset': 'slow', 'frames': 30, 'qp': 32}"
