codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,akiyo,352x288,29.97,30,22,43.7239,47.4143,48.6348,45.1575,190791.6800,1.896,akiyo_22qp_30fr_29.97fps_medium-preset_8t
