codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,akiyo,352x288,29.97,30,32,38.3574,41.8772,43.4007,39.7846,66822.1440,1.092,akiyo_32qp_30fr_29.97fps_medium-preset_8t
