Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.984928,0.971642,0.976700,0.984716,0.993420,0.000000,0.000000,0.718982,0.960802,0.981479,0.989201,92.346903,
1,0.982688,0.970707,0.971467,0.983380,0.991595,0.141548,0.152803,0.712211,0.958437,0.980395,0.988799,91.966255,
2,0.981445,0.969468,0.969187,0.982385,0.990682,0.137283,0.141548,0.711660,0.957905,0.980064,0.988307,91.636746,
3,0.980726,0.968381,0.967626,0.980660,0.991250,0.137283,0.137283,0.708733,0.956381,0.979235,0.988031,91.420740,
4,0.979951,0.968406,0.968515,0.979236,0.989858,0.173201,0.173201,0.707464,0.956007,0.979097,0.987949,91.287689,
5,0.980473,0.967983,0.969709,0.980726,0.989594,0.150192,0.206343,0.706295,0.954540,0.978231,0.987655,91.305166,
6,0.980649,0.970069,0.967378,0.980088,0.991026,0.150192,0.150192,0.703338,0.953626,0.977542,0.987057,91.265504,
7,0.978768,0.962354,0.960610,0.980561,0.991796,0.198175,0.198175,0.701271,0.953118,0.977608,0.986833,90.907408,
8,0.980726,0.967897,0.967506,0.980502,0.991599,0.200092,0.205264,0.705154,0.954253,0.977799,0.986797,91.337689,
9,0.979019,0.964605,0.968443,0.976858,0.990469,0.200092,0.200092,0.699393,0.950607,0.975735,0.986117,90.818808,
10,0.977444,0.963943,0.967378,0.973964,0.989301,0.208502,0.208502,0.694666,0.945219,0.971737,0.983148,90.067657,
11,0.977435,0.962648,0.966368,0.973651,0.990390,0.223990,0.223990,0.694168,0.945087,0.971946,0.982967,90.080635,
12,0.974296,0.962716,0.960615,0.970702,0.987437,0.215536,0.228705,0.691102,0.944802,0.971896,0.982908,89.389150,
13,0.974936,0.960996,0.961359,0.971347,0.988756,0.215536,0.215536,0.689853,0.941872,0.969839,0.981480,89.317195,
14,0.974380,0.959430,0.958806,0.971663,0.988905,0.287538,0.287538,0.686250,0.941886,0.969789,0.981441,89.289570,
15,0.976457,0.957527,0.963006,0.976346,0.989310,0.424631,0.424631,0.687234,0.943290,0.971193,0.982712,90.078663,
16,0.975036,0.961150,0.961090,0.972825,0.988131,0.533203,0.533203,0.683317,0.938492,0.967734,0.979967,89.534696,
17,0.973774,0.956323,0.956437,0.972951,0.988779,0.535552,0.535552,0.679231,0.936763,0.967040,0.979465,89.196151,
18,0.973692,0.953439,0.960208,0.975072,0.986098,0.514791,0.548226,0.670627,0.932455,0.964709,0.978679,88.988441,
19,0.971109,0.952200,0.956625,0.975002,0.981811,0.429396,0.514791,0.662212,0.925924,0.960883,0.976125,87.952846,
20,0.968047,0.950504,0.946761,0.973678,0.980514,0.338466,0.429396,0.657729,0.920905,0.958088,0.974361,86.916145,
21,0.966539,0.944178,0.947659,0.972635,0.978970,0.263109,0.338466,0.656030,0.920516,0.958020,0.973706,86.444204,
22,0.966477,0.945028,0.951160,0.968587,0.979727,0.263109,0.263109,0.653130,0.918707,0.957031,0.973155,86.346256,
23,0.966604,0.946551,0.948081,0.970176,0.979961,0.265251,0.265251,0.654802,0.919999,0.957278,0.973001,86.374468,
24,0.969068,0.954080,0.952345,0.971296,0.980854,0.346116,0.346116,0.660645,0.923808,0.960147,0.975615,87.334084,
25,0.970562,0.952998,0.954798,0.974049,0.981740,0.440566,0.440566,0.662037,0.925730,0.961701,0.976954,87.949970,
26,0.966399,0.948908,0.949573,0.964478,0.982224,0.503512,0.503512,0.657560,0.921505,0.958942,0.976092,86.947438,
27,0.965701,0.949643,0.946514,0.963860,0.982149,0.565596,0.565596,0.656313,0.920048,0.957419,0.973898,86.637192,
28,0.964997,0.948570,0.950268,0.962831,0.979431,0.531563,0.571974,0.654039,0.917610,0.954566,0.970857,86.080262,
29,0.960096,0.944650,0.938345,0.959009,0.977002,0.531563,0.531563,0.645366,0.908468,0.947120,0.964495,84.214905,
