Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.982444,0.969636,0.974538,0.980364,0.991999,0.000000,0.000000,0.708153,0.957431,0.979729,0.988074,91.642482,
1,0.981096,0.969237,0.971754,0.977804,0.991964,0.141548,0.152803,0.702191,0.954862,0.978698,0.987600,91.450528,
2,0.979811,0.967467,0.968056,0.977577,0.991255,0.137283,0.141548,0.700975,0.954173,0.978460,0.987323,91.133906,
3,0.980122,0.967183,0.969389,0.977551,0.991498,0.137283,0.137283,0.700452,0.954403,0.978122,0.986952,91.158058,
4,0.978606,0.967247,0.966820,0.975807,0.990152,0.173201,0.173201,0.697556,0.951994,0.977079,0.986323,90.776760,
5,0.977815,0.966263,0.966783,0.974418,0.989425,0.150192,0.206343,0.694986,0.949004,0.974582,0.985403,90.387018,
6,0.976974,0.965986,0.964879,0.973112,0.989297,0.150192,0.150192,0.692701,0.947860,0.973780,0.984728,90.116094,
7,0.975793,0.960645,0.956998,0.972709,0.992310,0.198175,0.198175,0.692381,0.949034,0.974642,0.984595,89.954840,
8,0.978146,0.964008,0.966719,0.974358,0.991153,0.200092,0.205264,0.694395,0.949907,0.975323,0.985340,90.554198,
9,0.975243,0.960561,0.965716,0.969851,0.988631,0.200092,0.200092,0.687794,0.945333,0.972519,0.983453,89.649444,
10,0.973983,0.959042,0.963602,0.968026,0.988272,0.208502,0.208502,0.684980,0.942303,0.970029,0.981238,89.099327,
11,0.973715,0.959594,0.959665,0.969474,0.988282,0.223990,0.223990,0.684173,0.941579,0.969382,0.980497,88.973691,
12,0.971943,0.959369,0.955693,0.970204,0.985334,0.215536,0.228705,0.680169,0.938677,0.967777,0.980001,88.469777,
13,0.972453,0.957954,0.960723,0.970451,0.984360,0.215536,0.215536,0.680511,0.937380,0.966756,0.978682,88.426613,
14,0.972991,0.959811,0.959734,0.971101,0.985188,0.287538,0.287538,0.677276,0.935404,0.966205,0.978846,88.623167,
15,0.971356,0.955023,0.957193,0.970928,0.983975,0.424631,0.424631,0.676806,0.935745,0.966215,0.979198,88.477014,
16,0.969845,0.959702,0.958889,0.962475,0.984096,0.533203,0.533203,0.673703,0.932349,0.964012,0.977702,88.072886,
17,0.968138,0.954321,0.952118,0.962493,0.984928,0.535552,0.535552,0.668870,0.931184,0.963587,0.977030,87.640879,
18,0.969467,0.950295,0.957289,0.963711,0.986205,0.514791,0.548226,0.660539,0.927207,0.962046,0.976752,87.813703,
19,0.968600,0.950801,0.955676,0.965568,0.983329,0.429396,0.514791,0.654528,0.922446,0.959895,0.975547,87.329623,
20,0.966301,0.949333,0.949204,0.964648,0.981890,0.338466,0.429396,0.649172,0.915725,0.955926,0.973562,86.389761,
21,0.963445,0.944745,0.944385,0.962252,0.980234,0.263109,0.338466,0.647586,0.916052,0.955428,0.971893,85.533089,
22,0.964311,0.945866,0.950556,0.961914,0.979171,0.263109,0.263109,0.647253,0.914341,0.953972,0.970769,85.565737,
23,0.963404,0.947932,0.945557,0.963616,0.977448,0.265251,0.265251,0.648642,0.914618,0.953851,0.970674,85.359933,
24,0.966287,0.950269,0.949737,0.965302,0.980776,0.346116,0.346116,0.653920,0.919319,0.956734,0.973193,86.401272,
25,0.964836,0.947928,0.948015,0.965480,0.978526,0.440566,0.440566,0.653125,0.921083,0.958111,0.973651,86.310063,
26,0.962018,0.942533,0.945538,0.962511,0.976465,0.503512,0.503512,0.647170,0.915868,0.954092,0.970741,85.385040,
27,0.960007,0.944064,0.934364,0.959139,0.978966,0.565596,0.565596,0.645200,0.914397,0.953881,0.971786,85.106835,
28,0.959622,0.943162,0.940265,0.961540,0.973342,0.531563,0.571974,0.643135,0.910689,0.949109,0.968134,84.489767,
29,0.950678,0.936628,0.928475,0.950455,0.966710,0.531563,0.531563,0.631244,0.897491,0.938344,0.959982,81.498189,
