Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.990797,0.982965,0.987322,0.988562,0.996672,0.000000,0.000000,0.796118,0.983666,0.992726,0.995807,94.679621,
1,0.988252,0.980975,0.982085,0.985311,0.995817,0.141548,0.152803,0.780144,0.980346,0.991280,0.995313,94.205701,
2,0.987787,0.979785,0.981391,0.986357,0.994580,0.137283,0.141548,0.778751,0.979482,0.990691,0.994607,94.013310,
3,0.987929,0.979373,0.981975,0.985718,0.995257,0.137283,0.137283,0.777858,0.979325,0.990703,0.994724,94.053958,
4,0.987634,0.979453,0.982265,0.985584,0.994413,0.173201,0.173201,0.776123,0.978468,0.990199,0.994496,93.994078,
5,0.986964,0.979124,0.981319,0.983604,0.994696,0.150192,0.206343,0.773342,0.977463,0.989766,0.994401,93.788849,
6,0.987162,0.978907,0.980127,0.983721,0.995791,0.150192,0.150192,0.768844,0.976547,0.989163,0.993815,93.757143,
7,0.985064,0.973664,0.972650,0.984712,0.995183,0.198175,0.198175,0.767328,0.975504,0.988773,0.993409,93.312295,
8,0.986796,0.978901,0.982187,0.984682,0.993170,0.200092,0.205264,0.771067,0.976849,0.988982,0.993718,93.727816,
9,0.983656,0.975684,0.976735,0.980194,0.992193,0.200092,0.200092,0.764231,0.974035,0.987705,0.993142,92.936638,
10,0.981738,0.973018,0.974874,0.976891,0.991484,0.208502,0.208502,0.759536,0.970004,0.985137,0.991648,92.285654,
11,0.982544,0.973349,0.974551,0.978444,0.992431,0.223990,0.223990,0.758772,0.970856,0.985636,0.991532,92.497596,
12,0.982088,0.972000,0.972274,0.979347,0.992194,0.215536,0.228705,0.757031,0.971567,0.986216,0.992003,92.455105,
13,0.980176,0.969539,0.969929,0.977492,0.990625,0.215536,0.215536,0.754932,0.968692,0.984089,0.990592,91.824308,
14,0.980950,0.971042,0.973355,0.976357,0.991254,0.287538,0.287538,0.751249,0.969430,0.985135,0.991280,92.193587,
15,0.982001,0.968295,0.973073,0.980926,0.991633,0.424631,0.424631,0.751244,0.971254,0.986054,0.991827,92.693078,
16,0.982872,0.973517,0.976191,0.979716,0.991568,0.533203,0.533203,0.752702,0.971473,0.986701,0.992152,93.078830,
17,0.979949,0.965408,0.968465,0.976581,0.992958,0.535552,0.535552,0.740782,0.968379,0.985328,0.991605,92.340185,
18,0.977722,0.961371,0.966269,0.975900,0.990229,0.514791,0.548226,0.730468,0.965248,0.984253,0.991503,91.771660,
19,0.978107,0.964630,0.967387,0.975167,0.990227,0.429396,0.514791,0.727922,0.963615,0.983645,0.990793,91.656447,
20,0.978391,0.965908,0.970109,0.975432,0.988956,0.338466,0.429396,0.726348,0.961098,0.982005,0.990096,91.463455,
21,0.975824,0.957414,0.965159,0.975609,0.987493,0.263109,0.338466,0.722758,0.960759,0.982045,0.990515,90.847926,
22,0.976786,0.959501,0.969962,0.975541,0.986873,0.263109,0.263109,0.721626,0.959687,0.981577,0.989674,90.965381,
23,0.976867,0.961802,0.966355,0.976288,0.987628,0.265251,0.265251,0.723588,0.961713,0.982355,0.989948,91.047149,
24,0.979890,0.968845,0.970987,0.978527,0.989119,0.346116,0.346116,0.732666,0.965773,0.984219,0.991340,92.006401,
25,0.978562,0.964512,0.964761,0.977223,0.991290,0.440566,0.440566,0.728115,0.963926,0.983938,0.991412,91.832850,
26,0.977225,0.963323,0.963708,0.975036,0.990383,0.503512,0.503512,0.722139,0.958792,0.980501,0.990276,91.369778,
27,0.973428,0.960646,0.956741,0.972557,0.986788,0.565596,0.565596,0.718781,0.955366,0.978461,0.988595,90.397329,
28,0.975921,0.961981,0.965040,0.974427,0.987088,0.531563,0.571974,0.722550,0.959013,0.980664,0.990173,91.123618,
29,0.968401,0.955830,0.954797,0.964582,0.982285,0.531563,0.531563,0.710501,0.948409,0.972918,0.984798,88.709846,
