Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.990727,0.983504,0.987159,0.989959,0.995373,0.000000,0.000000,0.791543,0.983656,0.992843,0.995780,94.670095,
1,0.988515,0.980969,0.982046,0.988151,0.994415,0.141548,0.152803,0.776953,0.980787,0.991512,0.995498,94.291881,
2,0.987639,0.978967,0.981130,0.987212,0.993963,0.137283,0.141548,0.775162,0.979791,0.991091,0.994891,94.025497,
3,0.987108,0.977915,0.978413,0.987932,0.993771,0.137283,0.137283,0.772804,0.978766,0.990552,0.994823,93.877703,
4,0.986826,0.978338,0.981344,0.985288,0.993383,0.173201,0.173201,0.771811,0.977885,0.989832,0.994116,93.772235,
5,0.986084,0.977510,0.980673,0.984797,0.992423,0.150192,0.206343,0.768482,0.976003,0.988582,0.993819,93.495556,
6,0.986382,0.978083,0.978343,0.985148,0.993918,0.150192,0.150192,0.765190,0.976062,0.988665,0.993698,93.556991,
7,0.984353,0.972205,0.969905,0.986101,0.994193,0.198175,0.198175,0.764630,0.976182,0.988823,0.993413,93.165402,
8,0.985350,0.977389,0.978905,0.984178,0.991972,0.200092,0.205264,0.766136,0.976560,0.988837,0.993728,93.410434,
9,0.983509,0.973675,0.977321,0.981674,0.991074,0.200092,0.200092,0.761124,0.974251,0.987949,0.993283,92.930065,
10,0.982007,0.970505,0.975455,0.979943,0.990438,0.208502,0.208502,0.756524,0.970184,0.985000,0.991273,92.311005,
11,0.982890,0.970146,0.975929,0.982802,0.990452,0.223990,0.223990,0.755612,0.969744,0.984639,0.991016,92.485210,
12,0.981434,0.970383,0.970529,0.981988,0.989984,0.215536,0.228705,0.753299,0.970656,0.985669,0.991770,92.269794,
13,0.981960,0.969998,0.972340,0.982929,0.989839,0.215536,0.215536,0.751270,0.968075,0.983875,0.990289,92.177570,
14,0.981836,0.967428,0.974828,0.981063,0.990465,0.287538,0.287538,0.746229,0.968055,0.984817,0.991557,92.392210,
15,0.981157,0.965298,0.972845,0.983747,0.988461,0.424631,0.424631,0.746263,0.969966,0.985882,0.992110,92.523802,
16,0.982419,0.970827,0.974487,0.982555,0.990000,0.533203,0.533203,0.747783,0.969567,0.985423,0.991747,92.887429,
17,0.980495,0.964894,0.967482,0.982580,0.990530,0.535552,0.535552,0.735393,0.965060,0.983247,0.990080,92.236073,
18,0.976875,0.958076,0.963550,0.979918,0.987484,0.514791,0.548226,0.721964,0.959609,0.980386,0.988909,91.197793,
19,0.975716,0.959487,0.963220,0.976866,0.986578,0.429396,0.514791,0.719029,0.956833,0.978944,0.987331,90.640292,
20,0.975815,0.960380,0.963196,0.975494,0.987598,0.338466,0.429396,0.716689,0.954327,0.977565,0.986851,90.438636,
21,0.975306,0.954506,0.963867,0.976931,0.986776,0.263109,0.338466,0.714732,0.954041,0.977488,0.986920,90.234171,
22,0.974433,0.956464,0.961980,0.975658,0.985748,0.263109,0.263109,0.713440,0.953570,0.977476,0.986963,90.048285,
23,0.976045,0.958024,0.962554,0.978383,0.987096,0.265251,0.265251,0.715982,0.955729,0.978746,0.987321,90.487865,
24,0.979538,0.966583,0.967720,0.981647,0.988235,0.346116,0.346116,0.723867,0.961203,0.981884,0.989622,91.681060,
25,0.978797,0.963172,0.964730,0.981540,0.989038,0.440566,0.440566,0.719641,0.960440,0.982122,0.989986,91.684451,
26,0.976776,0.959010,0.966922,0.975361,0.988744,0.503512,0.503512,0.713587,0.955240,0.979135,0.989057,91.111285,
27,0.974126,0.959658,0.958301,0.975331,0.986021,0.565596,0.565596,0.712157,0.952279,0.976800,0.986928,90.338685,
28,0.973232,0.956775,0.961622,0.972270,0.985184,0.531563,0.571974,0.711197,0.951317,0.975543,0.986492,90.009708,
29,0.966446,0.948683,0.954271,0.966604,0.978282,0.531563,0.531563,0.698888,0.939863,0.966626,0.979426,87.577469,
