Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.997760,0.994507,0.996641,0.998529,0.999087,0.000000,0.000000,0.942491,0.997900,0.999215,0.998826,96.776519,
1,0.993575,0.990218,0.989970,0.993982,0.996667,0.367927,0.369508,0.883180,0.991044,0.995666,0.997945,96.094140,
2,0.993960,0.990633,0.989034,0.992988,0.998945,0.361249,0.367927,0.883259,0.990758,0.995098,0.997306,96.091152,
3,0.994058,0.989753,0.989944,0.994255,0.998008,0.361249,0.361249,0.881435,0.990868,0.995639,0.997955,96.189112,
4,0.994251,0.990558,0.990829,0.994169,0.997782,0.362707,0.372621,0.884030,0.991157,0.996198,0.998756,96.323657,
5,0.994543,0.990388,0.989999,0.995641,0.997932,0.362601,0.362707,0.881308,0.991014,0.995868,0.997507,96.271650,
6,0.994225,0.989944,0.989796,0.994805,0.998029,0.360057,0.362601,0.881925,0.991284,0.995890,0.997949,96.236638,
7,0.994614,0.990275,0.989795,0.994505,0.999237,0.357408,0.360057,0.881511,0.991625,0.996129,0.998277,96.356536,
8,0.993957,0.990746,0.990453,0.994540,0.996791,0.357408,0.357408,0.887826,0.991638,0.995942,0.997727,96.161278,
9,0.994196,0.990281,0.990434,0.995231,0.997091,0.371395,0.385095,0.881112,0.990919,0.995758,0.998122,96.251734,
10,0.993527,0.990375,0.989210,0.994183,0.996744,0.361290,0.371395,0.883001,0.990735,0.995114,0.996972,95.970695,
11,0.993641,0.990792,0.988935,0.993755,0.997411,0.361290,0.361290,0.881833,0.990872,0.995725,0.998130,96.116105,
12,0.993456,0.990894,0.989553,0.993615,0.996604,0.361835,0.363956,0.883188,0.990866,0.995212,0.997943,96.038504,
13,0.993429,0.990242,0.988824,0.994839,0.996211,0.361835,0.361835,0.881310,0.990482,0.995554,0.998366,96.079813,
14,0.993844,0.990598,0.991237,0.994739,0.995917,0.362634,0.362634,0.884437,0.990831,0.995123,0.997667,96.097968,
15,0.993347,0.990547,0.989272,0.993748,0.996493,0.366010,0.370648,0.881556,0.990256,0.995183,0.997391,95.972073,
16,0.995311,0.991591,0.993310,0.995633,0.997705,0.365975,0.366010,0.902587,0.994826,0.997618,0.998978,96.661010,
17,0.994254,0.989897,0.989046,0.994937,0.998458,0.365975,0.365975,0.880851,0.990947,0.995584,0.997871,96.229428,
18,0.994603,0.990292,0.989993,0.995264,0.998459,0.368961,0.370598,0.881999,0.990793,0.995545,0.997708,96.293893,
19,0.994108,0.990325,0.990569,0.995592,0.996455,0.368961,0.368961,0.880945,0.990735,0.995424,0.997302,96.147974,
20,0.993191,0.990404,0.990267,0.993308,0.995904,0.370173,0.371992,0.883175,0.990981,0.995480,0.997709,95.986192,
21,0.993972,0.990503,0.990580,0.994079,0.997238,0.356080,0.370173,0.881537,0.991008,0.995698,0.997065,96.095498,
22,0.993236,0.990762,0.989581,0.995145,0.994767,0.356080,0.356080,0.881962,0.990107,0.994778,0.996848,95.872098,
23,0.993902,0.990117,0.989046,0.995383,0.997012,0.362690,0.363434,0.881241,0.990925,0.995801,0.997820,96.153720,
24,0.994252,0.991004,0.990793,0.995936,0.996171,0.362690,0.362690,0.889444,0.992295,0.996795,0.998557,96.340743,
25,0.992453,0.990070,0.988957,0.993590,0.994492,0.363994,0.363994,0.879348,0.990458,0.995462,0.997645,95.808349,
26,0.993036,0.990673,0.990461,0.993076,0.995439,0.365735,0.365735,0.881900,0.990748,0.995476,0.997628,95.938424,
27,0.993866,0.990433,0.991171,0.994858,0.995986,0.373717,0.374079,0.881506,0.990968,0.995732,0.997606,96.140940,
28,0.994217,0.990587,0.989914,0.995457,0.997145,0.366677,0.373717,0.882070,0.991425,0.996510,0.999122,96.366244,
29,0.994057,0.990659,0.990916,0.994468,0.996899,0.366677,0.366677,0.879837,0.990385,0.995388,0.997256,96.126605,
