Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
49,0.444531,0.911875,0.481167,0.306500,0.346764,1.430825,1.430825,0.053030,0.118479,0.120027,0.120248,0.355139,
50,0.457409,0.855257,0.454931,0.379024,0.364178,1.848516,1.848516,0.055062,0.122895,0.126955,0.129216,0.794020,
51,0.446897,0.921624,0.523000,0.335470,0.308040,2.112303,2.112303,0.046750,0.107315,0.110105,0.109216,1.923908,
52,0.458937,0.864878,0.524070,0.374046,0.331676,2.917060,2.917060,0.046124,0.107686,0.112389,0.117633,2.864934,
53,0.417167,0.871282,0.518275,0.287510,0.293946,4.770346,4.770346,0.036439,0.083855,0.085309,0.085930,3.790630,
54,0.402358,0.894777,0.471880,0.325457,0.253856,5.956551,5.956551,0.035017,0.081873,0.087233,0.092438,3.440600,
55,0.411848,0.969190,0.515079,0.287290,0.263838,6.880260,6.880260,0.025507,0.064420,0.064779,0.064797,6.647578,
56,0.401015,0.872322,0.485569,0.360843,0.238152,8.495058,8.495058,0.024267,0.065039,0.071271,0.075398,6.399645,
57,0.388768,0.902127,0.515361,0.289848,0.243179,9.505507,9.505507,0.018991,0.050579,0.053043,0.057203,7.976774,
58,0.391098,0.900114,0.447598,0.317729,0.265185,10.573393,10.573393,0.017620,0.052990,0.059732,0.067258,8.119917,
59,0.382436,0.911842,0.535306,0.297468,0.226377,11.261269,11.261269,0.012885,0.040285,0.044710,0.049670,9.552593,
