Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.997364,0.994255,0.996618,0.997846,0.998656,0.000000,0.000000,0.942350,0.997761,0.998833,0.999416,96.719455,
1,0.992756,0.990627,0.990377,0.992110,0.995514,0.367927,0.369508,0.882363,0.990599,0.995193,0.996967,95.814292,
2,0.993220,0.990394,0.989865,0.991336,0.997848,0.361249,0.367927,0.883827,0.990803,0.994998,0.997188,95.916246,
3,0.992918,0.989540,0.989927,0.992483,0.996365,0.361249,0.361249,0.881951,0.991121,0.995676,0.997730,95.925716,
4,0.993231,0.989446,0.990487,0.992964,0.996561,0.362707,0.372621,0.884076,0.991471,0.995899,0.998040,96.032420,
5,0.993634,0.990084,0.990369,0.994209,0.996475,0.362601,0.362707,0.881416,0.990570,0.995335,0.997679,96.061449,
6,0.993772,0.990128,0.990331,0.993044,0.997826,0.360057,0.362601,0.883146,0.991362,0.995763,0.997909,96.129510,
7,0.993846,0.990561,0.989611,0.993478,0.997918,0.357408,0.360057,0.881944,0.991183,0.995645,0.997559,96.107873,
8,0.993465,0.990213,0.991052,0.993301,0.996303,0.357408,0.357408,0.888044,0.991480,0.995271,0.997361,95.994018,
9,0.994108,0.990104,0.990182,0.994952,0.997290,0.371395,0.385095,0.881581,0.990825,0.995387,0.997610,96.174588,
10,0.993456,0.990778,0.989208,0.994120,0.996436,0.361290,0.371395,0.883283,0.990563,0.995131,0.996634,95.928221,
11,0.993398,0.990314,0.989472,0.993389,0.996917,0.361290,0.361290,0.882190,0.990457,0.995208,0.998151,96.039695,
12,0.993151,0.990392,0.989581,0.993105,0.996358,0.361835,0.363956,0.883727,0.990972,0.994879,0.997534,95.925287,
13,0.993594,0.990278,0.989647,0.994449,0.996506,0.361835,0.361835,0.881976,0.990542,0.995233,0.997068,95.998033,
14,0.993480,0.989958,0.990861,0.994479,0.995587,0.362634,0.362634,0.884456,0.990858,0.994938,0.996951,95.953464,
15,0.992865,0.989934,0.989021,0.993394,0.995827,0.366010,0.370648,0.881597,0.990075,0.994840,0.996864,95.808702,
16,0.995215,0.990855,0.993158,0.996284,0.997283,0.365975,0.366010,0.904209,0.995116,0.997830,0.998916,96.646170,
17,0.994171,0.989859,0.990175,0.995182,0.997389,0.365975,0.365975,0.882493,0.992115,0.996390,0.998327,96.289851,
18,0.993801,0.989431,0.991997,0.993685,0.996708,0.368961,0.370598,0.882641,0.991407,0.995923,0.997497,96.122409,
19,0.993823,0.989637,0.991439,0.994548,0.996292,0.368961,0.368961,0.881604,0.991691,0.996014,0.997452,96.129137,
20,0.993507,0.990088,0.991186,0.993096,0.996563,0.370173,0.371992,0.883832,0.991523,0.995780,0.998130,96.104876,
21,0.993600,0.989843,0.991577,0.992173,0.997457,0.356080,0.370173,0.882037,0.991552,0.996116,0.997067,96.036100,
22,0.992929,0.990255,0.989838,0.994068,0.994850,0.356080,0.356080,0.882975,0.990837,0.995319,0.996985,95.844159,
23,0.994131,0.989857,0.990686,0.995024,0.997110,0.362690,0.363434,0.883027,0.992205,0.996557,0.998073,96.264364,
24,0.994163,0.990533,0.992093,0.994731,0.996353,0.362690,0.362690,0.892443,0.993383,0.997056,0.998205,96.310589,
25,0.992633,0.989994,0.989900,0.993049,0.994927,0.363994,0.363994,0.881615,0.991405,0.995974,0.997992,95.902918,
26,0.992864,0.989858,0.990300,0.992600,0.995770,0.365735,0.365735,0.882939,0.991302,0.995769,0.997288,95.889759,
27,0.993662,0.990325,0.991932,0.993314,0.996290,0.373717,0.374079,0.882253,0.991551,0.996093,0.997682,96.121748,
28,0.993757,0.990531,0.990469,0.993481,0.997183,0.366677,0.373717,0.883527,0.992406,0.996876,0.998967,96.275061,
29,0.993766,0.990283,0.991370,0.993524,0.996751,0.366677,0.366677,0.881444,0.991369,0.995640,0.997718,96.116352,
