Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.974390,0.968812,0.959836,0.974627,0.984824,0.000000,0.000000,0.713123,0.949312,0.974613,0.984835,89.389073,
1,0.972476,0.967531,0.956212,0.971058,0.984980,0.367927,0.369508,0.708724,0.944749,0.971753,0.983272,89.195638,
2,0.973485,0.967813,0.956848,0.970756,0.987607,0.361249,0.367927,0.708112,0.945141,0.971677,0.982933,89.376110,
3,0.973244,0.967274,0.957484,0.971128,0.986471,0.361249,0.361249,0.707151,0.944393,0.971770,0.983608,89.380690,
4,0.972120,0.967512,0.956815,0.969968,0.984556,0.362707,0.372621,0.707472,0.944940,0.972102,0.984205,89.203425,
5,0.973345,0.966881,0.956985,0.973505,0.985227,0.362601,0.362707,0.707217,0.944456,0.971441,0.982918,89.335172,
6,0.972732,0.967065,0.956735,0.972256,0.984623,0.360057,0.362601,0.706675,0.944844,0.971816,0.983286,89.247110,
7,0.972866,0.967838,0.956236,0.972347,0.984906,0.357408,0.360057,0.706142,0.944175,0.971252,0.982684,89.198769,
8,0.972895,0.968297,0.957082,0.973256,0.983548,0.357408,0.357408,0.707747,0.944041,0.971099,0.983416,89.254244,
9,0.972615,0.967320,0.957844,0.972549,0.983297,0.371395,0.385095,0.706504,0.943973,0.971225,0.983243,89.204981,
10,0.973866,0.967615,0.956433,0.973246,0.986929,0.361290,0.371395,0.707647,0.944336,0.971096,0.982341,89.384144,
11,0.973792,0.967332,0.956647,0.972830,0.987076,0.361290,0.361290,0.706257,0.943861,0.971373,0.983584,89.479137,
12,0.971998,0.967254,0.956068,0.970337,0.984443,0.361835,0.363956,0.706577,0.944456,0.971065,0.982640,89.006205,
13,0.973251,0.967804,0.956743,0.971257,0.986604,0.361835,0.361835,0.707631,0.944349,0.971678,0.983172,89.343653,
14,0.973104,0.967419,0.955948,0.973055,0.985286,0.362634,0.362634,0.708648,0.945115,0.971454,0.982399,89.242951,
15,0.972818,0.967907,0.956118,0.971285,0.985667,0.366010,0.370648,0.707477,0.944951,0.971825,0.983354,89.278581,
16,0.972139,0.966737,0.956647,0.972630,0.982837,0.365975,0.366010,0.707632,0.946476,0.972966,0.984022,89.239356,
17,0.973249,0.967291,0.956009,0.972076,0.986558,0.365975,0.365975,0.708277,0.945807,0.972440,0.984026,89.453441,
18,0.974222,0.966805,0.958011,0.972542,0.987941,0.368961,0.370598,0.708497,0.946421,0.973124,0.984243,89.715698,
19,0.973419,0.966720,0.956963,0.973344,0.985646,0.368961,0.368961,0.707376,0.946636,0.973319,0.984114,89.542740,
20,0.973563,0.967770,0.956211,0.973347,0.986058,0.370173,0.371992,0.708731,0.946210,0.972911,0.984214,89.562717,
21,0.973603,0.966569,0.956821,0.971880,0.987517,0.356080,0.370173,0.708427,0.946144,0.973093,0.983428,89.498739,
22,0.972451,0.966881,0.956655,0.971483,0.984566,0.356080,0.356080,0.708471,0.945565,0.972464,0.983523,89.228648,
23,0.973540,0.967391,0.956643,0.973640,0.985671,0.362690,0.363434,0.709474,0.946684,0.973249,0.984487,89.584975,
24,0.973419,0.967264,0.956712,0.972973,0.985868,0.362690,0.362690,0.708710,0.946040,0.973124,0.984044,89.517248,
25,0.971565,0.966969,0.955835,0.971568,0.982459,0.363994,0.363994,0.707243,0.945690,0.972636,0.983570,89.060857,
26,0.972147,0.966478,0.957380,0.972602,0.982553,0.365735,0.365735,0.708723,0.945617,0.972317,0.983561,89.171982,
27,0.972497,0.966835,0.957690,0.972755,0.983072,0.373717,0.374079,0.708527,0.946243,0.973180,0.984305,89.356766,
28,0.972334,0.967271,0.957751,0.972870,0.982342,0.366677,0.373717,0.708289,0.946424,0.973713,0.984959,89.388529,
29,0.973888,0.967131,0.956683,0.973254,0.987033,0.366677,0.366677,0.707552,0.946039,0.972754,0.983545,89.568972,
