Picture Number:    0	 QP:    5  [ PSNR-Y: 47.57 dB,	PSNR-U: 50.84 dB,	PSNR-V: 51.51 dB,	MSE-Y: 1.14,	MSE-U: 0.54,	MSE-V: 0.46,	SSIM-Y: 0.99027,	SSIM-U: 0.99219,	SSIM-V: 0.99342 ]	  12539 bytes
Picture Number:    1	 QP:   37  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.03 dB,	MSE-Y: 19073.98,	MSE-U: 17265.62,	MSE-V: 16214.11,	SSIM-Y: 0.00107,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	    140 bytes
Picture Number:    2	 QP:   36  [ PSNR-Y: 47.66 dB,	PSNR-U: 48.59 dB,	PSNR-V: 50.00 dB,	MSE-Y: 1.11,	MSE-U: 0.90,	MSE-V: 0.65,	SSIM-Y: 0.99046,	SSIM-U: 0.98804,	SSIM-V: 0.99138 ]	      5 bytes
Picture Number:    3	 QP:   37  [ PSNR-Y: 5.32 dB,	PSNR-U: 5.78 dB,	PSNR-V: 6.01 dB,	MSE-Y: 19084.33,	MSE-U: 17185.77,	MSE-V: 16284.73,	SSIM-Y: 0.00106,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     23 bytes
Picture Number:    4	 QP:   34  [ PSNR-Y: 47.65 dB,	PSNR-U: 48.39 dB,	PSNR-V: 49.67 dB,	MSE-Y: 1.12,	MSE-U: 0.94,	MSE-V: 0.70,	SSIM-Y: 0.99046,	SSIM-U: 0.98802,	SSIM-V: 0.99120 ]	      5 bytes
Picture Number:    5	 QP:   37  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.00 dB,	MSE-Y: 19058.62,	MSE-U: 17248.50,	MSE-V: 16335.43,	SSIM-Y: 0.00108,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     46 bytes
Picture Number:    6	 QP:   36  [ PSNR-Y: 47.59 dB,	PSNR-U: 48.62 dB,	PSNR-V: 49.74 dB,	MSE-Y: 1.13,	MSE-U: 0.89,	MSE-V: 0.69,	SSIM-Y: 0.99035,	SSIM-U: 0.98791,	SSIM-V: 0.99130 ]	      5 bytes
Picture Number:    7	 QP:   37  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.02 dB,	MSE-Y: 19061.80,	MSE-U: 17262.96,	MSE-V: 16247.96,	SSIM-Y: 0.00108,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     23 bytes
Picture Number:    8	 QP:   30  [ PSNR-Y: 47.61 dB,	PSNR-U: 48.61 dB,	PSNR-V: 50.03 dB,	MSE-Y: 1.13,	MSE-U: 0.90,	MSE-V: 0.65,	SSIM-Y: 0.99036,	SSIM-U: 0.98795,	SSIM-V: 0.99141 ]	      5 bytes
Picture Number:    9	 QP:   37  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.01 dB,	MSE-Y: 19074.12,	MSE-U: 17262.29,	MSE-V: 16304.85,	SSIM-Y: 0.00106,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     70 bytes
Picture Number:   10	 QP:   36  [ PSNR-Y: 47.44 dB,	PSNR-U: 48.86 dB,	PSNR-V: 49.84 dB,	MSE-Y: 1.17,	MSE-U: 0.85,	MSE-V: 0.67,	SSIM-Y: 0.99017,	SSIM-U: 0.98844,	SSIM-V: 0.99145 ]	      5 bytes
