Picture Number:    0	 QP:    4  [ PSNR-Y: 48.11 dB,	PSNR-U: 51.79 dB,	PSNR-V: 52.38 dB,	MSE-Y: 1.00,	MSE-U: 0.43,	MSE-V: 0.38,	SSIM-Y: 0.99086,	SSIM-U: 0.99358,	SSIM-V: 0.99447 ]	  15274 bytes
Picture Number:    1	 QP:   32  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.03 dB,	MSE-Y: 19073.98,	MSE-U: 17265.62,	MSE-V: 16214.11,	SSIM-Y: 0.00107,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	    140 bytes
Picture Number:    2	 QP:   31  [ PSNR-Y: 48.22 dB,	PSNR-U: 48.63 dB,	PSNR-V: 50.21 dB,	MSE-Y: 0.98,	MSE-U: 0.89,	MSE-V: 0.62,	SSIM-Y: 0.99104,	SSIM-U: 0.98796,	SSIM-V: 0.99164 ]	      5 bytes
Picture Number:    3	 QP:   32  [ PSNR-Y: 5.32 dB,	PSNR-U: 5.78 dB,	PSNR-V: 6.01 dB,	MSE-Y: 19084.33,	MSE-U: 17185.77,	MSE-V: 16284.73,	SSIM-Y: 0.00106,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     23 bytes
Picture Number:    4	 QP:   29  [ PSNR-Y: 48.20 dB,	PSNR-U: 48.36 dB,	PSNR-V: 49.82 dB,	MSE-Y: 0.99,	MSE-U: 0.95,	MSE-V: 0.68,	SSIM-Y: 0.99105,	SSIM-U: 0.98783,	SSIM-V: 0.99145 ]	      5 bytes
Picture Number:    5	 QP:   32  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.00 dB,	MSE-Y: 19058.62,	MSE-U: 17248.50,	MSE-V: 16335.43,	SSIM-Y: 0.00108,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     46 bytes
Picture Number:    6	 QP:   31  [ PSNR-Y: 48.16 dB,	PSNR-U: 48.67 dB,	PSNR-V: 49.85 dB,	MSE-Y: 0.99,	MSE-U: 0.88,	MSE-V: 0.67,	SSIM-Y: 0.99103,	SSIM-U: 0.98800,	SSIM-V: 0.99153 ]	      5 bytes
Picture Number:    7	 QP:   32  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.02 dB,	MSE-Y: 19061.80,	MSE-U: 17262.96,	MSE-V: 16247.96,	SSIM-Y: 0.00108,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     23 bytes
Picture Number:    8	 QP:   25  [ PSNR-Y: 48.15 dB,	PSNR-U: 48.62 dB,	PSNR-V: 50.10 dB,	MSE-Y: 1.00,	MSE-U: 0.89,	MSE-V: 0.64,	SSIM-Y: 0.99093,	SSIM-U: 0.98785,	SSIM-V: 0.99149 ]	      5 bytes
Picture Number:    9	 QP:   32  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.01 dB,	MSE-Y: 19074.12,	MSE-U: 17262.29,	MSE-V: 16304.85,	SSIM-Y: 0.00106,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     70 bytes
Picture Number:   10	 QP:   31  [ PSNR-Y: 47.93 dB,	PSNR-U: 48.93 dB,	PSNR-V: 49.92 dB,	MSE-Y: 1.05,	MSE-U: 0.83,	MSE-V: 0.66,	SSIM-Y: 0.99073,	SSIM-U: 0.98848,	SSIM-V: 0.99163 ]	      5 bytes
