Picture Number:    0	 QP:    2  [ PSNR-Y: 48.50 dB,	PSNR-U: 52.81 dB,	PSNR-V: 53.19 dB,	MSE-Y: 0.92,	MSE-U: 0.34,	MSE-V: 0.31,	SSIM-Y: 0.99139,	SSIM-U: 0.99488,	SSIM-V: 0.99535 ]	  18375 bytes
Picture Number:    1	 QP:   27  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.03 dB,	MSE-Y: 19073.98,	MSE-U: 17265.62,	MSE-V: 16214.11,	SSIM-Y: 0.00107,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	    162 bytes
Picture Number:    2	 QP:   26  [ PSNR-Y: 48.67 dB,	PSNR-U: 48.74 dB,	PSNR-V: 50.13 dB,	MSE-Y: 0.88,	MSE-U: 0.87,	MSE-V: 0.63,	SSIM-Y: 0.99156,	SSIM-U: 0.98828,	SSIM-V: 0.99136 ]	      5 bytes
Picture Number:    3	 QP:   27  [ PSNR-Y: 5.32 dB,	PSNR-U: 5.78 dB,	PSNR-V: 6.01 dB,	MSE-Y: 19084.33,	MSE-U: 17185.77,	MSE-V: 16284.73,	SSIM-Y: 0.00106,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     23 bytes
Picture Number:    4	 QP:   24  [ PSNR-Y: 48.61 dB,	PSNR-U: 48.50 dB,	PSNR-V: 49.85 dB,	MSE-Y: 0.90,	MSE-U: 0.92,	MSE-V: 0.67,	SSIM-Y: 0.99156,	SSIM-U: 0.98828,	SSIM-V: 0.99118 ]	      5 bytes
Picture Number:    5	 QP:   27  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.00 dB,	MSE-Y: 19058.62,	MSE-U: 17248.50,	MSE-V: 16335.43,	SSIM-Y: 0.00108,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     46 bytes
Picture Number:    6	 QP:   26  [ PSNR-Y: 48.56 dB,	PSNR-U: 48.79 dB,	PSNR-V: 49.85 dB,	MSE-Y: 0.91,	MSE-U: 0.86,	MSE-V: 0.67,	SSIM-Y: 0.99154,	SSIM-U: 0.98818,	SSIM-V: 0.99118 ]	      5 bytes
Picture Number:    7	 QP:   27  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.02 dB,	MSE-Y: 19061.80,	MSE-U: 17262.96,	MSE-V: 16247.96,	SSIM-Y: 0.00108,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     23 bytes
Picture Number:    8	 QP:   20  [ PSNR-Y: 48.57 dB,	PSNR-U: 48.79 dB,	PSNR-V: 50.06 dB,	MSE-Y: 0.90,	MSE-U: 0.86,	MSE-V: 0.64,	SSIM-Y: 0.99151,	SSIM-U: 0.98819,	SSIM-V: 0.99115 ]	      5 bytes
Picture Number:    9	 QP:   27  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.01 dB,	MSE-Y: 19074.12,	MSE-U: 17262.29,	MSE-V: 16304.85,	SSIM-Y: 0.00106,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     70 bytes
Picture Number:   10	 QP:   26  [ PSNR-Y: 48.29 dB,	PSNR-U: 49.01 dB,	PSNR-V: 49.92 dB,	MSE-Y: 0.96,	MSE-U: 0.82,	MSE-V: 0.66,	SSIM-Y: 0.99116,	SSIM-U: 0.98859,	SSIM-V: 0.99129 ]	      5 bytes
