Picture Number:   20	 QP:   25  [ PSNR-Y: 46.76 dB,	PSNR-U: 48.51 dB,	PSNR-V: 49.79 dB,	MSE-Y: 1.37,	MSE-U: 0.92,	MSE-V: 0.68,	SSIM-Y: 0.98943,	SSIM-U: 0.98763,	SSIM-V: 0.99109 ]	      5 bytes
Picture Number:   21	 QP:   32  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.02 dB,	MSE-Y: 19047.50,	MSE-U: 17268.04,	MSE-V: 16255.81,	SSIM-Y: 0.00106,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     43 bytes
Picture Number:   22	 QP:   29  [ PSNR-Y: 46.78 dB,	PSNR-U: 48.63 dB,	PSNR-V: 49.78 dB,	MSE-Y: 1.37,	MSE-U: 0.89,	MSE-V: 0.68,	SSIM-Y: 0.98953,	SSIM-U: 0.98794,	SSIM-V: 0.99120 ]	      5 bytes
Picture Number:   23	 QP:   32  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.77 dB,	PSNR-V: 6.00 dB,	MSE-Y: 19044.87,	MSE-U: 17202.98,	MSE-V: 16322.91,	SSIM-Y: 0.00107,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     22 bytes
Picture Number:   24	 QP:   16  [ PSNR-Y: 46.79 dB,	PSNR-U: 48.36 dB,	PSNR-V: 49.78 dB,	MSE-Y: 1.36,	MSE-U: 0.95,	MSE-V: 0.68,	SSIM-Y: 0.98951,	SSIM-U: 0.98781,	SSIM-V: 0.99117 ]	      5 bytes
Picture Number:   25	 QP:   32  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.77 dB,	PSNR-V: 6.01 dB,	MSE-Y: 19045.94,	MSE-U: 17239.93,	MSE-V: 16288.59,	SSIM-Y: 0.00107,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     24 bytes
Picture Number:   26	 QP:   28  [ PSNR-Y: 46.74 dB,	PSNR-U: 48.48 dB,	PSNR-V: 49.71 dB,	MSE-Y: 1.38,	MSE-U: 0.92,	MSE-V: 0.69,	SSIM-Y: 0.98949,	SSIM-U: 0.98759,	SSIM-V: 0.99097 ]	     26 bytes
Picture Number:   27	 QP:   32  [ PSNR-Y: 5.34 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.03 dB,	MSE-Y: 19023.46,	MSE-U: 17272.38,	MSE-V: 16218.08,	SSIM-Y: 0.00108,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     25 bytes
Picture Number:   28	 QP:   24  [ PSNR-Y: 46.63 dB,	PSNR-U: 48.45 dB,	PSNR-V: 49.76 dB,	MSE-Y: 1.41,	MSE-U: 0.93,	MSE-V: 0.69,	SSIM-Y: 0.98943,	SSIM-U: 0.98745,	SSIM-V: 0.99104 ]	     35 bytes
Picture Number:   29	 QP:   32  [ PSNR-Y: 5.35 dB,	PSNR-U: 5.77 dB,	PSNR-V: 6.01 dB,	MSE-Y: 18988.92,	MSE-U: 17209.70,	MSE-V: 16291.77,	SSIM-Y: 0.00106,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     27 bytes

SUMMARY ---------------------------------------------------------------------

				Average PSNR (using per-frame PSNR)		|	Overall PSNR (using per-frame MSE)		|	Average SSIM
Total Frames	Average QP  	Y-PSNR   	U-PSNR   	V-PSNR		| 	Y-PSNR   	U-PSNR   	V-PSNR   	|	Y-SSIM   	U-SSIM   	V-SSIM   	|	Bitrate
        30  	   28.73    	26.10 dB	27.15 dB	27.93 dB  	|	8.34 dB	8.78 dB	9.03 dB 	|	0.49532 	0.49411 	0.49583		|	99.00 kbps
