Picture Number:    0	 QP:    5  [ PSNR-Y: 47.66 dB,	PSNR-U: 51.14 dB,	PSNR-V: 51.67 dB,	MSE-Y: 1.11,	MSE-U: 0.50,	MSE-V: 0.44,	SSIM-Y: 0.99036,	SSIM-U: 0.99263,	SSIM-V: 0.99365 ]	  14109 bytes
Picture Number:    1	 QP:   27  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.03 dB,	MSE-Y: 19073.98,	MSE-U: 17265.62,	MSE-V: 16214.11,	SSIM-Y: 0.00107,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	    162 bytes
Picture Number:    2	 QP:   26  [ PSNR-Y: 47.78 dB,	PSNR-U: 48.56 dB,	PSNR-V: 50.01 dB,	MSE-Y: 1.08,	MSE-U: 0.91,	MSE-V: 0.65,	SSIM-Y: 0.99059,	SSIM-U: 0.98790,	SSIM-V: 0.99142 ]	      5 bytes
Picture Number:    3	 QP:   27  [ PSNR-Y: 5.32 dB,	PSNR-U: 5.78 dB,	PSNR-V: 6.01 dB,	MSE-Y: 19084.33,	MSE-U: 17185.77,	MSE-V: 16284.73,	SSIM-Y: 0.00106,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     25 bytes
Picture Number:    4	 QP:   24  [ PSNR-Y: 47.82 dB,	PSNR-U: 48.40 dB,	PSNR-V: 49.75 dB,	MSE-Y: 1.08,	MSE-U: 0.94,	MSE-V: 0.69,	SSIM-Y: 0.99070,	SSIM-U: 0.98800,	SSIM-V: 0.99124 ]	      5 bytes
Picture Number:    5	 QP:   27  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.00 dB,	MSE-Y: 19058.62,	MSE-U: 17248.50,	MSE-V: 16335.43,	SSIM-Y: 0.00108,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     46 bytes
Picture Number:    6	 QP:   26  [ PSNR-Y: 47.74 dB,	PSNR-U: 48.53 dB,	PSNR-V: 49.83 dB,	MSE-Y: 1.09,	MSE-U: 0.91,	MSE-V: 0.68,	SSIM-Y: 0.99057,	SSIM-U: 0.98775,	SSIM-V: 0.99136 ]	      5 bytes
Picture Number:    7	 QP:   27  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.02 dB,	MSE-Y: 19061.80,	MSE-U: 17262.96,	MSE-V: 16247.96,	SSIM-Y: 0.00108,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     23 bytes
Picture Number:    8	 QP:   20  [ PSNR-Y: 47.74 dB,	PSNR-U: 48.56 dB,	PSNR-V: 50.02 dB,	MSE-Y: 1.09,	MSE-U: 0.91,	MSE-V: 0.65,	SSIM-Y: 0.99057,	SSIM-U: 0.98785,	SSIM-V: 0.99136 ]	      5 bytes
Picture Number:    9	 QP:   27  [ PSNR-Y: 5.33 dB,	PSNR-U: 5.76 dB,	PSNR-V: 6.01 dB,	MSE-Y: 19074.12,	MSE-U: 17262.29,	MSE-V: 16304.85,	SSIM-Y: 0.00106,	SSIM-U: 0.00036,	SSIM-V: 0.00038 ]	     67 bytes
Picture Number:   10	 QP:   26  [ PSNR-Y: 47.55 dB,	PSNR-U: 48.84 dB,	PSNR-V: 49.94 dB,	MSE-Y: 1.14,	MSE-U: 0.85,	MSE-V: 0.66,	SSIM-Y: 0.99042,	SSIM-U: 0.98839,	SSIM-V: 0.99151 ]	      5 bytes
