codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
VVENC,akiyo,352x288,29.97,30,22,47.34,50.31,50.94,48.44,297635.84,2.342,akiyo_22qp_30fr_29.97fps_slow-preset_4t
