Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.996158,0.993741,0.992414,0.998546,0.997330,0.000000,0.000000,0.911622,0.994647,0.997477,0.998652,96.313241,
1,0.995258,0.993478,0.992607,0.997090,0.995994,0.367927,0.369508,0.914334,0.994433,0.997120,0.998470,96.588871,
2,0.995856,0.992969,0.992777,0.995820,0.998829,0.361249,0.367927,0.915191,0.994926,0.997179,0.998296,96.701744,
3,0.995869,0.992907,0.992703,0.996966,0.997987,0.361249,0.361249,0.914156,0.994777,0.997504,0.999149,96.786111,
4,0.995904,0.993205,0.992862,0.997268,0.997623,0.362707,0.372621,0.914634,0.995130,0.997849,0.999687,96.856136,
5,0.996388,0.993662,0.993496,0.998342,0.997547,0.362601,0.362707,0.914889,0.994763,0.997331,0.998453,96.837818,
6,0.996601,0.993436,0.992281,0.998543,0.998771,0.360057,0.362601,0.914418,0.994900,0.997576,0.998862,96.925075,
7,0.996644,0.993545,0.993088,0.998122,0.998732,0.357408,0.360057,0.914478,0.994853,0.997482,0.998480,96.896033,
8,0.995877,0.993256,0.992767,0.997254,0.997592,0.357408,0.357408,0.913218,0.994166,0.996780,0.997879,96.645358,
9,0.995989,0.992783,0.992227,0.998272,0.997573,0.371395,0.385095,0.907192,0.993951,0.996889,0.998166,96.714539,
10,0.995532,0.992751,0.991490,0.997099,0.997692,0.361290,0.371395,0.908089,0.994015,0.996641,0.997386,96.528206,
11,0.995333,0.993180,0.990955,0.996396,0.997850,0.361290,0.361290,0.907557,0.994336,0.997271,0.998594,96.611104,
12,0.994768,0.992797,0.990669,0.995826,0.997053,0.361835,0.363956,0.907126,0.994112,0.996501,0.997894,96.397226,
13,0.995854,0.993388,0.991045,0.997598,0.998189,0.361835,0.361835,0.907310,0.994102,0.997217,0.998339,96.701430,
14,0.995539,0.993121,0.992264,0.998207,0.996207,0.362634,0.362634,0.908365,0.994220,0.996857,0.997750,96.571441,
15,0.995061,0.992919,0.990563,0.997027,0.996898,0.366010,0.370648,0.906713,0.993840,0.996834,0.998516,96.529782,
16,0.995433,0.992748,0.991634,0.997299,0.997173,0.365975,0.366010,0.906556,0.994784,0.997672,0.998474,96.650069,
17,0.995589,0.992506,0.990934,0.998090,0.997464,0.365975,0.365975,0.906991,0.994678,0.997539,0.998745,96.699087,
18,0.996117,0.992455,0.992607,0.997938,0.998124,0.368961,0.370598,0.906794,0.994409,0.997409,0.998354,96.779833,
19,0.995877,0.992685,0.992576,0.998529,0.996888,0.368961,0.368961,0.907016,0.994811,0.997510,0.998024,96.707814,
20,0.995436,0.992894,0.992191,0.996858,0.997161,0.370173,0.371992,0.906535,0.994058,0.997158,0.998501,96.631705,
21,0.995502,0.993035,0.991747,0.996870,0.997535,0.356080,0.370173,0.906170,0.994350,0.997419,0.997563,96.565077,
22,0.995005,0.992835,0.991503,0.997575,0.995784,0.356080,0.356080,0.906996,0.993939,0.996939,0.997937,96.463078,
23,0.995550,0.992807,0.991282,0.997716,0.997339,0.362690,0.363434,0.906767,0.994612,0.997779,0.999039,96.720181,
24,0.995363,0.992665,0.992147,0.997837,0.996271,0.362690,0.362690,0.907113,0.994639,0.997897,0.998677,96.655759,
25,0.994658,0.992746,0.991427,0.997257,0.995155,0.363994,0.363994,0.905358,0.994458,0.997750,0.998570,96.487707,
26,0.994883,0.992578,0.991454,0.996623,0.996358,0.365735,0.365735,0.906752,0.994765,0.997703,0.998528,96.535517,
27,0.995347,0.993091,0.993115,0.997077,0.996118,0.373717,0.374079,0.906976,0.994861,0.997947,0.998388,96.647688,
28,0.995751,0.993010,0.991435,0.997956,0.997535,0.366677,0.373717,0.906759,0.995238,0.998815,0.999636,96.866899,
29,0.996115,0.993198,0.992878,0.997742,0.997819,0.366677,0.366677,0.906318,0.994978,0.997984,0.998455,96.813022,
