Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.996095,0.992693,0.991800,0.998265,0.998158,0.000000,0.000000,0.903965,0.994498,0.997486,0.998154,96.258707,
1,0.995288,0.992282,0.992512,0.996727,0.996916,0.367927,0.369508,0.905752,0.994296,0.997046,0.998278,96.574721,
2,0.995821,0.992409,0.992533,0.995457,0.999396,0.361249,0.367927,0.906491,0.994597,0.997003,0.997937,96.654219,
3,0.995623,0.991892,0.992475,0.996558,0.998177,0.361249,0.361249,0.905454,0.994357,0.997301,0.998541,96.671323,
4,0.995787,0.991929,0.992153,0.996973,0.998464,0.362707,0.372621,0.906347,0.994549,0.997560,0.999160,96.771254,
5,0.996311,0.992476,0.993086,0.998597,0.997837,0.362601,0.362707,0.905535,0.994407,0.997240,0.998348,96.805085,
6,0.996430,0.992337,0.992820,0.997536,0.999255,0.360057,0.362601,0.905448,0.994473,0.997287,0.998254,96.822519,
7,0.996222,0.992195,0.992107,0.997202,0.999416,0.357408,0.360057,0.905806,0.994470,0.997246,0.998181,96.765927,
8,0.995656,0.992090,0.992475,0.996641,0.998118,0.357408,0.357408,0.904950,0.993867,0.996665,0.997833,96.585544,
9,0.996393,0.992412,0.993068,0.998583,0.998117,0.371395,0.385095,0.905383,0.994016,0.996918,0.998060,96.795585,
10,0.995818,0.992506,0.992170,0.997449,0.997915,0.361290,0.371395,0.906177,0.994213,0.996645,0.997204,96.576992,
11,0.995843,0.992759,0.991948,0.996843,0.998512,0.361290,0.361290,0.906516,0.994604,0.997406,0.998513,96.723144,
12,0.995169,0.992527,0.991170,0.996186,0.997699,0.361835,0.363956,0.905373,0.994249,0.996661,0.997577,96.466842,
13,0.996239,0.992910,0.991661,0.998002,0.998775,0.361835,0.361835,0.906498,0.994434,0.997414,0.997968,96.766291,
14,0.995783,0.992483,0.992946,0.997913,0.996999,0.362634,0.362634,0.906401,0.994469,0.997100,0.997562,96.621587,
15,0.995420,0.992235,0.991743,0.996893,0.997613,0.366010,0.370648,0.905706,0.994045,0.997000,0.997971,96.572913,
16,0.995624,0.992276,0.991269,0.997099,0.998273,0.365975,0.366010,0.905086,0.995038,0.997686,0.998841,96.722607,
17,0.995798,0.992329,0.990862,0.998062,0.998186,0.365975,0.365975,0.901285,0.994566,0.997326,0.998581,96.720713,
18,0.996265,0.991877,0.992434,0.997362,0.999347,0.368961,0.370598,0.901852,0.994338,0.997228,0.998415,96.807784,
19,0.996034,0.992165,0.992543,0.998085,0.997922,0.368961,0.368961,0.901313,0.994594,0.997120,0.998014,96.721832,
20,0.995699,0.992184,0.992462,0.996664,0.998187,0.370173,0.371992,0.902069,0.994073,0.997129,0.998634,96.697673,
21,0.995579,0.992363,0.991857,0.996272,0.998449,0.356080,0.370173,0.901743,0.994168,0.997267,0.997557,96.572962,
22,0.995656,0.992734,0.992144,0.997919,0.996998,0.356080,0.356080,0.902192,0.993876,0.996725,0.997642,96.570946,
23,0.996078,0.992489,0.991430,0.998239,0.998429,0.362690,0.363434,0.902760,0.994439,0.997464,0.998611,96.785267,
24,0.995759,0.992301,0.992495,0.997944,0.997241,0.362690,0.362690,0.903309,0.994516,0.997618,0.998431,96.708886,
25,0.994717,0.991843,0.991050,0.996545,0.996486,0.363994,0.363994,0.900623,0.994222,0.997388,0.998144,96.448419,
26,0.995219,0.991909,0.991496,0.996644,0.997527,0.365735,0.365735,0.901277,0.994669,0.997487,0.998446,96.591202,
27,0.995715,0.992278,0.992917,0.997211,0.997480,0.373717,0.374079,0.901860,0.994602,0.997570,0.998227,96.696040,
28,0.996330,0.992315,0.991398,0.998540,0.998978,0.366677,0.373717,0.902235,0.995236,0.998587,0.999185,96.946053,
29,0.996509,0.992762,0.993274,0.997928,0.998718,0.366677,0.366677,0.902101,0.994793,0.997657,0.997677,96.820602,
