Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.996569,0.993093,0.992984,0.999090,0.997967,0.000000,0.000000,0.906267,0.994596,0.997971,0.998483,96.410642,
1,0.995506,0.993635,0.993139,0.996959,0.996429,0.367927,0.369508,0.908996,0.994422,0.997566,0.998356,96.652863,
2,0.996252,0.993114,0.993282,0.996117,0.999343,0.361249,0.367927,0.908668,0.994544,0.997414,0.997985,96.770382,
3,0.996124,0.992584,0.993472,0.997361,0.998067,0.361249,0.361249,0.907969,0.994207,0.997678,0.998822,96.819462,
4,0.996217,0.992915,0.993687,0.997889,0.997635,0.362707,0.372621,0.908883,0.994603,0.998006,0.998926,96.866919,
5,0.996618,0.993234,0.993806,0.998973,0.997669,0.362601,0.362707,0.908421,0.994392,0.997588,0.998298,96.884137,
6,0.996722,0.993006,0.993390,0.998322,0.998829,0.360057,0.362601,0.907813,0.994691,0.997721,0.998397,96.918685,
7,0.996613,0.993202,0.992976,0.997991,0.998954,0.357408,0.360057,0.908868,0.994673,0.997744,0.998066,96.865874,
8,0.996166,0.993039,0.993891,0.997490,0.997649,0.357408,0.357408,0.907869,0.993893,0.997053,0.997972,96.725662,
9,0.996682,0.993182,0.993661,0.999271,0.997708,0.371395,0.385095,0.908309,0.994152,0.997320,0.998403,96.905113,
10,0.996075,0.993214,0.992621,0.997808,0.997792,0.361290,0.371395,0.909074,0.994330,0.997134,0.997400,96.671553,
11,0.996213,0.993393,0.992261,0.997730,0.998382,0.361290,0.361290,0.908936,0.994668,0.997774,0.998879,96.850256,
12,0.995638,0.993311,0.992362,0.996974,0.997363,0.361835,0.363956,0.908428,0.994380,0.996961,0.997956,96.613858,
13,0.996520,0.993300,0.992367,0.998282,0.998766,0.361835,0.361835,0.908995,0.994511,0.997820,0.998571,96.894599,
14,0.996344,0.993145,0.993824,0.999094,0.996826,0.362634,0.362634,0.909339,0.994487,0.997395,0.997922,96.786306,
15,0.995880,0.992565,0.992581,0.997754,0.997578,0.366010,0.370648,0.908421,0.994161,0.997433,0.998528,96.738140,
16,0.995833,0.992867,0.992407,0.997786,0.997399,0.365975,0.366010,0.908030,0.995141,0.998233,0.998819,96.792003,
17,0.995927,0.992477,0.991446,0.998321,0.997938,0.365975,0.365975,0.904985,0.994652,0.997893,0.999059,96.813278,
18,0.996662,0.992208,0.994131,0.997891,0.998913,0.368961,0.370598,0.904660,0.994342,0.997699,0.998721,96.940180,
19,0.996296,0.992500,0.993312,0.998770,0.997515,0.368961,0.368961,0.904333,0.994574,0.997731,0.998465,96.842675,
20,0.995874,0.992591,0.993246,0.997569,0.997318,0.370173,0.371992,0.903935,0.994030,0.997385,0.998695,96.752195,
21,0.995887,0.993020,0.992565,0.996928,0.998102,0.356080,0.370173,0.904448,0.994281,0.997558,0.997741,96.668864,
22,0.995848,0.993022,0.992748,0.998509,0.996588,0.356080,0.356080,0.904957,0.993944,0.997126,0.998033,96.662609,
23,0.996266,0.992814,0.992360,0.998590,0.998003,0.362690,0.363434,0.905481,0.994551,0.997939,0.998740,96.858988,
24,0.996077,0.992557,0.993596,0.998755,0.996729,0.362690,0.362690,0.905777,0.994409,0.997888,0.998655,96.807898,
25,0.995104,0.992695,0.991843,0.997613,0.995890,0.363994,0.363994,0.903532,0.994269,0.997700,0.998406,96.568202,
26,0.995388,0.992578,0.992230,0.997017,0.997001,0.365735,0.365735,0.904554,0.994713,0.997910,0.998785,96.674727,
27,0.995719,0.993114,0.993463,0.997235,0.996821,0.373717,0.374079,0.905199,0.994698,0.998056,0.998491,96.740823,
28,0.996259,0.992777,0.992049,0.998734,0.998058,0.366677,0.373717,0.905331,0.995066,0.998602,1.000011,96.996783,
29,0.996633,0.993336,0.993966,0.998019,0.998361,0.366677,0.366677,0.904265,0.994525,0.997593,0.998017,96.870796,
