Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.996853,0.994411,0.993756,0.998578,0.998207,0.000000,0.000000,0.914527,0.995333,0.998224,0.998580,96.496223,
1,0.995726,0.994319,0.993571,0.996420,0.996962,0.367927,0.369508,0.916377,0.995164,0.997822,0.998665,96.742268,
2,0.996603,0.994092,0.994139,0.995862,0.999648,0.361249,0.367927,0.917375,0.995319,0.997785,0.998280,96.892791,
3,0.996277,0.993446,0.993662,0.996664,0.998608,0.361249,0.361249,0.915598,0.995218,0.998148,0.999050,96.898580,
4,0.996734,0.993811,0.993934,0.997235,0.999116,0.362707,0.372621,0.917121,0.995652,0.998466,0.999573,97.059051,
5,0.997037,0.994178,0.994507,0.998495,0.998450,0.362601,0.362707,0.916404,0.995285,0.997991,0.998572,97.021522,
6,0.997144,0.994083,0.994367,0.997664,0.999555,0.360057,0.362601,0.916760,0.995526,0.998196,0.998813,97.071290,
7,0.996941,0.994015,0.993637,0.997561,0.999520,0.357408,0.360057,0.916576,0.995528,0.998151,0.998569,97.001861,
8,0.996380,0.993920,0.994097,0.996885,0.998271,0.357408,0.357408,0.915687,0.994695,0.997462,0.998287,96.821432,
9,0.996872,0.994005,0.994118,0.998679,0.998131,0.371395,0.385095,0.915846,0.994972,0.997734,0.998859,97.007245,
10,0.996544,0.994150,0.993310,0.997584,0.998516,0.361290,0.371395,0.917317,0.995035,0.997473,0.997824,96.828126,
11,0.996340,0.994245,0.992879,0.996844,0.998769,0.361290,0.361290,0.916975,0.995465,0.998171,0.999130,96.921593,
12,0.995907,0.994129,0.992711,0.996580,0.997911,0.361835,0.363956,0.916605,0.995206,0.997387,0.998298,96.724881,
13,0.996818,0.994552,0.992965,0.997984,0.998995,0.361835,0.361835,0.916851,0.995199,0.998102,0.998470,96.969216,
14,0.996590,0.994057,0.994612,0.998348,0.997307,0.362634,0.362634,0.917168,0.995395,0.997883,0.998169,96.887845,
15,0.996125,0.994094,0.992631,0.997354,0.997946,0.366010,0.370648,0.916122,0.994949,0.997836,0.998913,96.845840,
16,0.996418,0.993769,0.993130,0.997707,0.998323,0.365975,0.366010,0.915752,0.995970,0.998521,0.999255,96.973105,
17,0.996578,0.993715,0.992141,0.998571,0.998656,0.365975,0.365975,0.911599,0.995340,0.998163,0.999266,96.988567,
18,0.997022,0.993302,0.994639,0.997533,0.999483,0.368961,0.370598,0.912009,0.995236,0.998152,0.999239,97.086493,
19,0.996630,0.993417,0.994049,0.998138,0.998175,0.368961,0.368961,0.911899,0.995461,0.998067,0.998844,96.966772,
20,0.996453,0.993834,0.993892,0.997060,0.998484,0.370173,0.371992,0.911767,0.994636,0.997816,0.998918,96.919946,
21,0.996357,0.993925,0.993698,0.996469,0.998777,0.356080,0.370173,0.911567,0.994959,0.997966,0.998012,96.815851,
22,0.996346,0.994555,0.993341,0.998027,0.997417,0.356080,0.356080,0.912018,0.994554,0.997526,0.998129,96.801174,
23,0.996631,0.993928,0.993167,0.997899,0.998677,0.362690,0.363434,0.912690,0.995335,0.998391,0.999172,96.998518,
24,0.996497,0.993754,0.993798,0.998134,0.997813,0.362690,0.362690,0.913385,0.995261,0.998438,0.998987,96.956453,
25,0.995378,0.993613,0.992385,0.996811,0.996635,0.363994,0.363994,0.910766,0.995284,0.998329,0.998697,96.685838,
26,0.995929,0.993547,0.993316,0.996797,0.997682,0.365735,0.365735,0.912090,0.995610,0.998348,0.998946,96.831110,
27,0.996433,0.993980,0.994521,0.997313,0.997798,0.373717,0.374079,0.911536,0.995463,0.998459,0.998405,96.912654,
28,0.996945,0.993687,0.993025,0.998572,0.999184,0.366677,0.373717,0.912446,0.995911,0.999092,1.000031,97.175635,
29,0.997124,0.994121,0.994337,0.998001,0.999221,0.366677,0.366677,0.912017,0.995320,0.997976,0.998285,97.021904,
