encoder,video,resolution,fps,number of frames,qp,bitrate,psnr,timems,optional settings
VVENC,bowing,352x288,29.97,300,32,52.9710,45.9107,1.673,"{'threads': '8', 'preset': 'medium', 'frames': 30, 'qp': 32}"
