codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,akiyo,352x288,29.97,30,32,38.4759,41.8177,43.3898,39.8519,66977.7920,1.351,akiyo_32qp_30fr_29.97fps_slow-preset_8t
