codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,akiyo,352x288,29.97,30,37,35.6101,40.3132,41.6648,37.4031,46366.7200,1.210,akiyo_37qp_30fr_29.97fps_slow-preset_8t
