codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,akiyo,352x288,29.97,30,27,41.1941,44.6499,46.1533,42.5966,106512.3840,1.502,akiyo_27qp_30fr_29.97fps_slow-preset_8t
