codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
VVENC,akiyo,352x288,29.97,30,27,45.57,48.76,49.67,46.78,213094.4,0.407,akiyo_27qp_30fr_29.97fps_medium-preset_4t
