codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,bowing,352x288,29.97,30,22,45.9363,47.9817,49.375,46.8503,95444.9920,2.302,bowing_22qp_30fr_29.97fps_medium-preset_8t
