codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,bowing,352x288,29.97,30,32,40.2633,44.5872,45.1363,41.7961,49848.3200,0.971,bowing_32qp_30fr_29.97fps_medium-preset_8t
