Picture Number:    0	 QP:    6  [ PSNR-Y: 47.74 dB,	PSNR-U: 49.15 dB,	PSNR-V: 50.38 dB,	MSE-Y: 1.09,	MSE-U: 0.79,	MSE-V: 0.60,	SSIM-Y: 0.99050,	SSIM-U: 0.98898,	SSIM-V: 0.99274 ]	  10931 bytes
Picture Number:    1	 QP:   32  [ PSNR-Y: 47.81 dB,	PSNR-U: 48.96 dB,	PSNR-V: 49.96 dB,	MSE-Y: 1.08,	MSE-U: 0.83,	MSE-V: 0.66,	SSIM-Y: 0.99066,	SSIM-U: 0.98856,	SSIM-V: 0.99255 ]	    136 bytes
Picture Number:    2	 QP:   31  [ PSNR-Y: 47.85 dB,	PSNR-U: 49.08 dB,	PSNR-V: 50.21 dB,	MSE-Y: 1.07,	MSE-U: 0.80,	MSE-V: 0.62,	SSIM-Y: 0.99066,	SSIM-U: 0.98890,	SSIM-V: 0.99257 ]	      5 bytes
Picture Number:    3	 QP:   32  [ PSNR-Y: 47.78 dB,	PSNR-U: 48.80 dB,	PSNR-V: 50.85 dB,	MSE-Y: 1.08,	MSE-U: 0.86,	MSE-V: 0.53,	SSIM-Y: 0.99053,	SSIM-U: 0.98869,	SSIM-V: 0.99268 ]	     23 bytes
Picture Number:    4	 QP:   30  [ PSNR-Y: 47.82 dB,	PSNR-U: 48.82 dB,	PSNR-V: 50.70 dB,	MSE-Y: 1.07,	MSE-U: 0.85,	MSE-V: 0.55,	SSIM-Y: 0.99068,	SSIM-U: 0.98883,	SSIM-V: 0.99257 ]	      5 bytes
Picture Number:    5	 QP:   32  [ PSNR-Y: 47.80 dB,	PSNR-U: 49.07 dB,	PSNR-V: 50.60 dB,	MSE-Y: 1.08,	MSE-U: 0.81,	MSE-V: 0.57,	SSIM-Y: 0.99059,	SSIM-U: 0.98861,	SSIM-V: 0.99259 ]	     44 bytes
Picture Number:    6	 QP:   31  [ PSNR-Y: 47.75 dB,	PSNR-U: 49.08 dB,	PSNR-V: 50.77 dB,	MSE-Y: 1.09,	MSE-U: 0.80,	MSE-V: 0.54,	SSIM-Y: 0.99055,	SSIM-U: 0.98889,	SSIM-V: 0.99261 ]	      5 bytes
Picture Number:    7	 QP:   32  [ PSNR-Y: 47.82 dB,	PSNR-U: 49.05 dB,	PSNR-V: 50.41 dB,	MSE-Y: 1.07,	MSE-U: 0.81,	MSE-V: 0.59,	SSIM-Y: 0.99063,	SSIM-U: 0.98877,	SSIM-V: 0.99255 ]	     23 bytes
Picture Number:    8	 QP:   27  [ PSNR-Y: 47.77 dB,	PSNR-U: 49.22 dB,	PSNR-V: 50.79 dB,	MSE-Y: 1.09,	MSE-U: 0.78,	MSE-V: 0.54,	SSIM-Y: 0.99056,	SSIM-U: 0.98904,	SSIM-V: 0.99272 ]	      5 bytes
Picture Number:    9	 QP:   32  [ PSNR-Y: 47.75 dB,	PSNR-U: 49.19 dB,	PSNR-V: 50.78 dB,	MSE-Y: 1.09,	MSE-U: 0.78,	MSE-V: 0.54,	SSIM-Y: 0.99050,	SSIM-U: 0.98908,	SSIM-V: 0.99263 ]	     66 bytes
Picture Number:   10	 QP:   31  [ PSNR-Y: 47.84 dB,	PSNR-U: 49.24 dB,	PSNR-V: 50.78 dB,	MSE-Y: 1.07,	MSE-U: 0.77,	MSE-V: 0.54,	SSIM-Y: 0.99064,	SSIM-U: 0.98915,	SSIM-V: 0.99269 ]	      5 bytes
