codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,akiyo,352x288,29.97,30,37,35.4227,40.1032,41.5461,37.2233,45719.5520,1.174,akiyo_37qp_30fr_29.97fps_fast-preset_8t
