codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,akiyo,352x288,29.97,30,22,43.6737,47.3903,48.6134,45.1164,196083.7120,1.767,akiyo_22qp_30fr_29.97fps_fast-preset_8t
