codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
VVENC,bowing,352x288,29.97,30,37,47.02,48.71,50.14,47.82,81254.4,1.307,bowing_37qp_30fr_29.97fps_slow-preset_4t
